UE_ID,sat_type,distance_km,SNR_dB,SINR_dB,RSSI_dBm,BER,Throughput_Mbps,Latency_ms,Packet_Loss_pct,Doppler_Hz,Propagation_Delay_ms,Rain_Rate_mmhr,Rain_Fade_dB,Link_Quality_Index,Spectral_Efficiency_bps_hz
UE_002,LEO,2288.91,-13.578,-16.581,-92.877,0.10015885,10.191,15.28,31.06,-238.2,7.6297,37.62,21.51,0.0,0.03
UE_003,LEO,1900.08,9.084,5.122,-81.323,0.00101185,678.666,13.4,4.75,421.9,6.3336,0.0,0.0,52.926,2.09
UE_004,LEO,1933.08,7.228,3.262,-83.751,0.01007015,533.397,13.76,49.4,-448.4,6.4436,0.0,0.0,46.417,1.64
UE_005,LEO,2513.23,8.404,3.9,-81.796,0.01004148,581.3,17.48,29.81,-414.2,8.3774,0.0,0.0,48.651,1.79
UE_006,LEO,2199.15,10.408,7.123,-80.658,0.00110861,852.098,15.59,3.95,-64.2,7.3305,0.0,0.0,59.929,2.62
UE_007,LEO,2161.87,7.805,2.979,-81.513,0.01003702,512.842,14.88,7.49,-255.9,7.2062,0.0,0.0,45.425,1.58
UE_008,LEO,1928.81,9.009,3.349,-81.245,0.0100812,539.776,13.44,21.86,-381.9,6.4294,0.0,0.0,46.72,1.66
UE_009,LEO,2448.99,9.471,5.881,-80.603,0.00112648,742.642,16.6,1.34,416.7,8.1633,0.0,0.0,55.585,2.29
UE_010,LEO,1646.81,-2.796,-6.412,-88.392,0.10002495,96.482,11.13,19.78,161.5,5.4894,32.43,12.81,12.559,0.3
UE_011,LEO,1221.36,8.629,3.376,-80.656,0.01007967,541.835,8.35,23.92,-295.2,4.0712,0.0,0.0,46.818,1.67
UE_012,LEO,1645.88,9.033,5.058,-80.838,0.00100194,673.41,11.26,3.84,346.9,5.4863,0.0,0.0,52.703,2.07
UE_013,LEO,1542.76,10.896,6.568,-83.827,0.00108179,802.498,10.62,3.37,191.6,5.1425,0.0,0.0,57.988,2.47
UE_014,LEO,1821.11,9.043,4.334,-83.169,0.01009785,615.079,12.82,10.72,329.4,6.0704,0.0,0.0,50.17,1.89
UE_015,LEO,1275.32,14.308,11.002,-78.115,0.00016507,1223.667,9.1,3.33,190.6,4.2511,0.0,0.0,72.37,3.77
UE_016,LEO,2029.86,7.152,2.842,-83.309,0.01005206,503.082,14.15,21.87,-390.8,6.7662,0.0,0.0,44.947,1.55
UE_017,LEO,2344.42,4.977,-0.408,-83.563,0.10001363,303.475,16.16,57.58,-448.1,7.8147,0.0,0.0,33.571,0.93
UE_018,LEO,2258.04,11.147,9.981,-81.177,0.00120439,1122.422,15.87,16.84,98.3,7.5268,0.0,0.0,69.932,3.45
UE_019,LEO,2487.56,5.56,0.852,-83.483,0.01015959,373.251,17.27,43.35,91.5,8.2919,0.0,0.0,37.982,1.15
UE_000,LEO,1851.56,7.456,5.108,-80.845,0.00104194,677.561,13.2,2.07,449.4,6.1719,0.0,0.0,52.879,2.08
UE_001,LEO,2063.72,6.115,2.415,-83.298,0.01004148,473.249,14.46,40.92,-237.7,6.8791,0.0,0.0,43.452,1.46
UE_002,LEO,2304.29,-14.307,-18.44,-94.093,0.10011576,6.668,15.39,30.67,-309.9,7.681,37.62,21.66,0.0,0.02
UE_003,LEO,1692.02,8.857,4.529,-80.891,0.01001988,630.523,12.05,37.64,108.0,5.6401,0.0,0.0,50.851,1.94
UE_004,LEO,1378.35,7.227,3.559,-81.38,0.01012821,555.428,9.99,22.6,261.8,4.5945,0.0,0.0,47.457,1.71
UE_005,LEO,2109.23,7.562,2.707,-82.169,0.01014898,493.531,14.46,27.33,-441.2,7.0308,0.0,0.0,44.474,1.52
UE_006,LEO,2069.22,6.974,3.509,-83.348,0.01014492,551.7,14.18,23.4,-135.5,6.8974,0.0,0.0,47.282,1.7
UE_007,LEO,2339.48,8.193,5.794,-82.102,0.00108819,735.168,16.03,13.53,-249.1,7.7983,0.0,0.0,55.279,2.26
UE_008,LEO,2302.26,9.616,5.147,-83.37,0.00105295,680.776,16.01,0.57,-127.0,7.6742,0.0,0.0,53.015,2.09
UE_009,LEO,1309.05,10.486,7.879,-80.71,0.00112784,921.404,9.21,3.34,-181.0,4.3635,0.0,0.0,62.576,2.84
UE_010,LEO,2029.03,-6.736,-10.587,-88.186,0.10023437,39.271,14.35,14.51,105.3,6.7634,32.43,15.78,0.0,0.12
UE_011,LEO,2538.24,8.906,4.855,-81.416,0.01001415,656.814,17.74,46.65,195.9,8.4608,0.0,0.0,51.993,2.02
UE_012,LEO,1730.48,8.1,4.274,-82.637,0.01013506,610.341,11.63,49.12,16.1,5.7683,0.0,0.0,49.96,1.88
UE_013,LEO,2442.17,7.589,1.904,-82.015,0.01000363,438.959,16.28,12.92,-263.6,8.1406,0.0,0.0,41.664,1.35
UE_014,LEO,1408.9,9.905,4.383,-77.971,0.01013601,618.904,9.97,15.57,-85.1,4.6963,0.0,0.0,50.34,1.9
UE_015,LEO,2154.12,6.197,3.43,-83.509,0.01010145,545.798,15.27,21.45,418.6,7.1804,0.0,0.0,47.005,1.68
UE_016,LEO,2520.67,5.608,2.04,-83.877,0.01009678,447.967,17.15,9.82,184.4,8.4022,0.0,0.0,42.142,1.38
UE_017,LEO,1211.37,11.939,8.313,-80.883,0.00104754,961.989,8.2,1.39,-36.0,4.0379,0.0,0.0,64.095,2.96
UE_018,LEO,1611.86,8.458,5.958,-81.57,0.00104227,749.188,10.8,2.58,326.1,5.3729,0.0,0.0,55.851,2.31
UE_019,LEO,2184.7,8.362,4.998,-82.641,0.01012193,668.501,15.43,51.75,-414.0,7.2823,0.0,0.0,52.494,2.06
UE_000,LEO,1529.34,8.461,5.337,-82.834,0.00100098,696.576,10.51,2.56,-422.3,5.0978,0.0,0.0,53.681,2.14
UE_001,LEO,1735.91,10.615,5.954,-81.124,0.00103779,748.879,12.24,2.28,304.4,5.7864,0.0,0.0,55.839,2.3
UE_002,LEO,1864.82,-10.53,-15.903,-90.62,0.10009282,11.891,13.36,50.36,419.0,6.2161,37.62,17.53,0.0,0.04
UE_003,LEO,1415.97,8.916,4.763,-81.274,0.01008235,649.32,9.57,8.87,-7.0,4.7199,0.0,0.0,51.67,2.0
UE_004,LEO,1221.99,9.624,6.949,-80.361,0.0010158,836.447,8.58,4.04,-416.3,4.0733,0.0,0.0,59.321,2.57
UE_005,LEO,2586.3,6.92,0.789,-82.119,0.01010017,369.502,17.66,29.63,234.8,8.621,0.0,0.0,37.76,1.14
UE_006,LEO,2304.5,9.2,6.566,-81.302,0.0010899,802.279,15.54,6.75,-280.7,7.6817,0.0,0.0,57.98,2.47
UE_007,LEO,1913.18,9.331,6.745,-80.887,0.00105012,818.205,13.11,6.37,-145.8,6.3773,0.0,0.0,58.608,2.52
UE_008,LEO,1460.11,9.408,3.55,-81.798,0.01010072,554.763,10.58,17.78,-268.1,4.867,0.0,0.0,47.426,1.71
UE_009,LEO,1902.42,8.393,5.146,-79.659,0.00108947,680.652,13.05,5.45,241.0,6.3414,0.0,0.0,53.01,2.09
UE_010,LEO,2569.53,-13.111,-16.568,-92.552,0.100123,10.223,17.24,31.0,-192.2,8.5651,32.43,19.99,0.0,0.03
UE_011,LEO,2166.7,9.52,3.12,-80.653,0.01002056,523.046,15.43,58.12,356.9,7.2223,0.0,0.0,45.92,1.61
UE_012,LEO,2290.42,8.006,4.278,-80.249,0.01010401,610.613,16.16,9.78,100.5,7.6347,0.0,0.0,49.972,1.88
UE_013,LEO,1861.43,7.436,2.101,-82.668,0.01004345,452.026,12.49,39.22,-452.0,6.2048,0.0,0.0,42.355,1.39
UE_014,LEO,2317.34,8.208,4.462,-81.106,0.01009696,625.151,15.79,47.04,425.2,7.7245,0.0,0.0,50.615,1.92
UE_015,LEO,1856.42,9.046,4.656,-81.673,0.01010601,640.72,13.11,27.73,-36.0,6.1881,0.0,0.0,51.297,1.97
UE_016,LEO,2544.81,7.516,4.019,-82.561,0.01010298,590.473,17.0,54.83,-441.5,8.4827,0.0,0.0,49.068,1.82
UE_017,LEO,2249.2,7.749,3.058,-82.781,0.01002357,518.582,15.06,30.55,-454.6,7.4973,0.0,0.0,45.704,1.6
UE_018,LEO,1436.71,8.185,6.304,-82.202,0.00114528,779.251,10.39,3.32,139.5,4.789,0.0,0.0,57.064,2.4
UE_019,LEO,2074.04,7.351,4.66,-84.397,0.01009519,641.02,14.33,50.98,444.7,6.9135,0.0,0.0,51.31,1.97
UE_000,LEO,1588.99,9.812,4.567,-81.605,0.01011409,633.588,11.45,5.77,328.8,5.2966,0.0,0.0,50.986,1.95
UE_001,LEO,1356.17,12.931,9.221,-80.461,0.00109601,1048.555,9.19,13.55,385.4,4.5206,0.0,0.0,67.275,3.23
UE_002,LEO,1825.31,-7.693,-11.058,-90.068,0.10000694,35.383,12.87,31.19,-422.3,6.0844,37.62,17.16,0.0,0.11
UE_003,LEO,2319.12,8.135,7.527,-84.032,0.00106832,888.93,15.55,0.42,-350.9,7.7304,0.0,0.0,61.344,2.74
UE_004,LEO,1403.1,8.388,1.983,-81.494,0.01017825,444.169,9.85,58.65,-175.8,4.677,0.0,0.0,41.941,1.37
UE_005,LEO,2278.51,5.451,0.506,-83.982,0.01005215,353.113,15.83,16.39,458.5,7.595,0.0,0.0,36.771,1.09
UE_006,LEO,2228.11,7.704,3.344,-83.129,0.01008303,539.407,15.61,11.26,379.6,7.427,0.0,0.0,46.703,1.66
UE_007,LEO,1434.64,11.617,8.91,-80.503,0.00112278,1018.66,10.31,0.38,260.0,4.7821,0.0,0.0,66.186,3.13
UE_008,LEO,2253.4,10.326,6.06,-80.828,0.00102377,758.027,15.73,0.19,-93.2,7.5113,0.0,0.0,56.21,2.33
UE_009,LEO,1864.43,9.721,6.85,-81.097,0.00104942,827.622,12.44,3.06,358.0,6.2148,0.0,0.0,58.977,2.55
UE_010,LEO,2498.11,-11.559,-15.161,-91.838,0.10007351,14.074,17.62,41.88,146.1,8.327,32.43,19.43,0.0,0.04
UE_011,LEO,1257.42,9.97,3.371,-78.738,0.01012345,541.396,9.34,28.32,-210.6,4.1914,0.0,0.0,46.797,1.67
UE_012,LEO,2485.26,6.108,2.667,-81.658,0.01000145,490.764,16.84,10.31,-359.0,8.2842,0.0,0.0,44.336,1.51
UE_013,LEO,2116.08,6.265,3.519,-82.137,0.01005384,552.44,14.86,44.65,289.1,7.0536,0.0,0.0,47.317,1.7
UE_014,LEO,2024.21,9.334,6.728,-79.148,0.00106867,816.731,14.19,4.07,428.9,6.7474,0.0,0.0,58.55,2.51
UE_015,LEO,1451.88,8.235,6.198,-82.724,0.00101328,769.994,10.51,2.67,-129.2,4.8396,0.0,0.0,56.692,2.37
UE_016,LEO,1216.75,11.666,8.737,-82.241,0.0010022,1002.174,8.56,2.9,243.4,4.0558,0.0,0.0,65.581,3.08
UE_017,LEO,1507.18,10.023,5.854,-81.21,0.00102859,740.33,10.07,10.33,431.5,5.0239,0.0,0.0,55.491,2.28
UE_018,LEO,1328.72,8.142,4.021,-81.219,0.01000195,590.587,9.69,56.33,-162.5,4.4291,0.0,0.0,49.073,1.82
UE_019,LEO,2093.32,7.945,3.521,-82.333,0.01010469,552.599,14.81,12.01,-441.4,6.9777,0.0,0.0,47.324,1.7
UE_000,LEO,2118.95,7.612,3.271,-81.45,0.01002049,534.05,15.09,53.38,-269.2,7.0632,0.0,0.0,46.448,1.64
UE_001,LEO,2173.92,8.083,5.691,-81.979,0.00102892,726.35,15.43,0.3,458.3,7.2464,0.0,0.0,54.917,2.23
UE_002,LEO,2094.29,-12.189,-18.815,-92.867,0.10008895,6.12,14.39,53.78,-213.4,6.981,37.62,19.68,0.0,0.02
UE_003,LEO,2277.83,10.28,7.931,-79.316,0.00100854,926.277,15.26,4.13,411.7,7.5928,0.0,0.0,62.759,2.85
UE_004,LEO,2287.95,6.394,2.53,-82.718,0.01010693,481.203,15.31,56.6,308.9,7.6265,0.0,0.0,43.856,1.48
UE_005,LEO,1570.53,10.637,7.962,-80.699,0.0010505,929.097,11.4,0.33,161.9,5.2351,0.0,0.0,62.865,2.86
UE_006,LEO,2054.42,10.019,7.202,-80.363,0.00102771,859.291,13.84,1.06,411.1,6.8481,0.0,0.0,60.207,2.64
UE_007,LEO,2276.19,5.812,3.516,-83.209,0.01003459,552.189,16.09,43.63,450.7,7.5873,0.0,0.0,47.305,1.7
UE_008,LEO,1344.6,11.242,5.12,-81.146,0.00100681,678.563,9.21,13.59,191.2,4.482,0.0,0.0,52.922,2.09
UE_009,LEO,1824.23,9.677,7.868,-80.678,0.00110612,920.395,12.8,17.36,-273.5,6.0808,0.0,0.0,62.538,2.83
UE_010,LEO,2506.05,-11.262,-15.06,-92.661,0.10000461,14.399,17.41,53.85,-397.3,8.3535,32.43,19.5,0.0,0.04
UE_011,LEO,2004.5,6.682,1.763,-83.14,0.01025394,429.771,13.85,28.55,-44.0,6.6817,0.0,0.0,41.171,1.32
UE_012,LEO,2381.67,7.711,3.307,-82.279,0.01005194,536.715,16.42,5.18,-452.3,7.9389,0.0,0.0,46.575,1.65
UE_013,LEO,2535.82,10.113,5.523,-82.526,0.00108168,712.178,17.47,2.65,-421.0,8.4527,0.0,0.0,54.332,2.19
UE_014,LEO,2509.06,7.143,1.206,-83.079,0.01006104,394.582,17.13,39.14,358.2,8.3635,0.0,0.0,39.22,1.21
UE_015,LEO,2542.35,7.52,3.691,-81.651,0.01006669,565.349,17.91,9.34,249.5,8.4745,0.0,0.0,47.918,1.74
UE_016,LEO,1843.5,8.075,4.212,-81.442,0.01004261,605.502,12.47,7.12,-449.8,6.145,0.0,0.0,49.744,1.86
UE_017,LEO,1737.83,8.859,5.291,-80.988,0.00104507,692.734,12.48,6.49,418.9,5.7928,0.0,0.0,53.52,2.13
UE_018,LEO,2082.86,7.13,3.471,-83.009,0.01005364,548.862,14.52,44.71,353.5,6.9429,0.0,0.0,47.149,1.69
UE_019,LEO,1395.92,11.279,6.871,-79.453,0.00101235,829.496,9.9,13.03,407.9,4.6531,0.0,0.0,59.05,2.55
UE_000,LEO,1884.93,9.699,5.522,-81.253,0.00109899,712.058,12.87,4.67,174.7,6.2831,0.0,0.0,54.327,2.19
UE_001,LEO,1947.52,9.166,4.637,-82.286,0.01000109,639.165,13.98,7.0,-392.3,6.4917,0.0,0.0,51.229,1.97
UE_002,LEO,1278.48,10.368,8.287,-81.0,0.00111302,959.508,8.64,2.03,-415.7,4.2616,0.0,0.0,64.003,2.95
UE_003,LEO,2329.95,11.659,9.31,-81.052,0.00114042,1057.072,16.21,0.27,-399.7,7.7665,0.0,0.0,67.584,3.25
UE_004,LEO,2423.96,6.574,1.446,-82.403,0.01012736,409.498,17.08,6.99,371.5,8.0799,0.0,0.0,40.06,1.26
UE_005,LEO,1398.23,9.098,3.103,-80.901,0.01018014,521.819,10.24,7.47,-358.5,4.6608,0.0,0.0,45.861,1.61
UE_006,LEO,2181.82,6.073,1.22,-83.089,0.01000157,395.443,14.6,21.6,335.3,7.2727,0.0,0.0,39.269,1.22
UE_007,LEO,2311.18,8.184,3.737,-82.109,0.01003675,568.875,16.0,49.16,125.1,7.7039,0.0,0.0,48.081,1.75
UE_008,LEO,1348.86,11.454,4.499,-80.642,0.01002138,628.101,9.21,48.44,7.8,4.4962,0.0,0.0,50.745,1.93
UE_009,LEO,1796.7,7.296,6.028,-82.987,0.00100413,755.233,12.66,1.06,-417.8,5.989,0.0,0.0,56.097,2.32
UE_010,LEO,1653.93,-4.218,-6.78,-88.999,0.10015224,89.344,11.16,50.17,-67.5,5.5131,32.43,12.87,11.271,0.27
UE_011,LEO,2310.34,8.51,4.13,-82.331,0.01003488,599.084,15.74,11.52,-458.3,7.7011,0.0,0.0,49.456,1.84
UE_012,LEO,1397.73,10.118,6.962,-79.941,0.00124372,837.644,9.87,4.54,221.4,4.6591,0.0,0.0,59.368,2.58
UE_013,LEO,1814.13,10.378,5.872,-81.837,0.00100623,741.829,12.19,0.69,-203.3,6.0471,0.0,0.0,55.552,2.28
UE_014,LEO,2386.31,8.852,3.913,-80.814,0.01003942,582.316,15.92,31.3,-299.3,7.9544,0.0,0.0,48.697,1.79
UE_015,LEO,1208.89,9.298,7.109,-82.195,0.00106424,850.868,8.71,2.32,381.1,4.0296,0.0,0.0,59.881,2.62
UE_016,LEO,2441.68,10.38,6.394,-81.035,0.00109288,787.121,17.05,3.32,231.9,8.1389,0.0,0.0,57.378,2.42
UE_017,LEO,2169.3,10.024,5.193,-80.544,0.00104733,684.557,14.99,5.9,441.0,7.231,0.0,0.0,53.175,2.11
UE_018,LEO,1776.84,11.426,8.932,-81.343,0.00102569,1020.749,11.88,5.48,-170.9,5.9228,0.0,0.0,66.262,3.14
UE_019,LEO,1452.0,12.864,9.256,-78.892,0.00102694,1051.858,10.31,4.43,0.3,4.84,0.0,0.0,67.395,3.24
UE_000,LEO,2295.62,1.37,-2.472,-84.564,0.10006544,210.298,15.42,33.63,375.8,7.6521,14.43,6.35,26.348,0.65
UE_001,LEO,1333.96,11.406,7.392,-80.897,0.00115588,876.623,9.43,11.44,329.3,4.4465,0.0,0.0,60.874,2.7
UE_002,LEO,1506.99,9.844,5.505,-81.479,0.00108158,710.674,10.32,0.98,-437.5,5.0233,0.0,0.0,54.269,2.19
UE_003,LEO,1471.21,8.786,4.303,-82.425,0.01011338,612.607,10.78,30.62,-420.7,4.904,0.0,0.0,50.06,1.88
UE_004,LEO,1446.85,8.943,4.204,-83.156,0.01020226,604.854,10.29,20.39,-384.2,4.8228,0.0,0.0,49.715,1.86
UE_005,LEO,1808.54,10.528,4.749,-80.463,0.01004175,648.214,12.82,7.34,389.5,6.0285,0.0,0.0,51.622,1.99
UE_006,LEO,2236.58,9.738,5.919,-80.039,0.00105479,745.868,15.7,1.41,-208.9,7.4553,0.0,0.0,55.716,2.29
UE_007,LEO,1879.09,9.054,6.022,-81.112,0.00116112,754.746,13.25,3.75,301.9,6.2636,0.0,0.0,56.077,2.32
UE_008,LEO,2029.79,6.452,2.151,-83.184,0.01007834,455.34,14.21,22.59,405.1,6.766,0.0,0.0,42.528,1.4
UE_009,LEO,2290.57,5.676,1.413,-83.938,0.0100079,407.445,16.01,51.97,408.3,7.6352,0.0,0.0,39.945,1.25
UE_010,LEO,1725.75,-5.563,-8.904,-87.754,0.10005996,56.772,11.99,53.09,441.5,5.7525,32.43,13.43,3.837,0.17
UE_011,LEO,1402.92,12.133,7.548,-81.151,0.00113634,890.91,9.74,8.27,-190.8,4.6764,0.0,0.0,61.42,2.74
UE_012,LEO,1390.97,10.642,5.917,-81.366,0.00113927,745.741,10.25,1.8,-427.4,4.6366,0.0,0.0,55.711,2.29
UE_013,LEO,1483.1,11.434,7.265,-80.203,0.00107588,865.024,9.95,5.42,315.4,4.9437,0.0,0.0,60.428,2.66
UE_014,LEO,1391.1,10.891,4.911,-80.27,0.01002576,661.339,9.45,23.55,-349.4,4.637,0.0,0.0,52.187,2.03
UE_015,LEO,2440.97,6.472,3.302,-84.265,0.01003467,536.326,16.91,38.02,-279.8,8.1366,0.0,0.0,46.556,1.65
UE_016,LEO,1437.91,11.051,6.304,-78.567,0.00114361,779.254,9.67,0.47,-81.7,4.793,0.0,0.0,57.064,2.4
UE_017,LEO,2399.76,6.765,1.505,-84.127,0.01002205,413.241,16.59,50.2,31.2,7.9992,0.0,0.0,40.267,1.27
UE_018,LEO,1590.84,8.858,6.398,-81.348,0.00111984,787.544,10.85,14.39,-441.1,5.3028,0.0,0.0,57.395,2.42
UE_019,LEO,1658.21,9.243,4.278,-81.45,0.01011316,610.615,11.65,13.04,-214.0,5.5274,0.0,0.0,49.972,1.88
UE_000,LEO,2003.18,0.338,-3.359,-87.647,0.1000537,177.887,13.39,30.42,14.5,6.6773,14.43,5.54,23.242,0.55
UE_001,LEO,2276.05,9.738,5.555,-82.137,0.00109762,714.816,15.65,0.87,96.4,7.5868,0.0,0.0,54.441,2.2
UE_002,LEO,2317.22,7.079,1.278,-82.807,0.01007708,399.039,15.69,35.16,-414.9,7.7241,0.0,0.0,39.473,1.23
UE_003,LEO,1217.39,8.841,6.268,-83.282,0.00105613,776.157,8.25,6.67,-419.9,4.058,0.0,0.0,56.94,2.39
UE_004,LEO,1614.11,9.48,5.455,-81.418,0.0010487,706.458,11.24,3.29,-356.5,5.3804,0.0,0.0,54.094,2.17
UE_005,LEO,1626.77,6.059,1.093,-82.357,0.01003755,387.693,11.59,6.32,-426.8,5.4226,0.0,0.0,38.825,1.19
UE_006,LEO,1836.78,8.845,7.007,-82.117,0.00108949,841.658,12.65,2.54,-447.8,6.1226,0.0,0.0,59.524,2.59
UE_007,LEO,2305.8,7.339,1.381,-82.959,0.01002926,405.448,16.01,51.46,334.6,7.686,0.0,0.0,39.833,1.25
UE_008,LEO,1298.98,9.046,4.088,-81.713,0.01003277,595.781,8.69,28.0,-266.4,4.3299,0.0,0.0,49.307,1.83
UE_009,LEO,1577.71,5.547,1.252,-82.584,0.01008043,397.461,11.31,47.54,-147.5,5.259,0.0,0.0,39.383,1.22
UE_010,LEO,1313.34,-2.95,-7.765,-86.403,0.1000718,72.536,8.81,56.05,-292.9,4.3778,32.43,10.22,7.823,0.22
UE_011,LEO,2144.51,7.91,4.352,-82.406,0.01005047,616.487,14.66,38.43,-296.4,7.1484,0.0,0.0,50.233,1.9
UE_012,LEO,1711.8,8.62,7.473,-81.244,0.00100191,884.029,11.48,16.87,400.1,5.706,0.0,0.0,61.157,2.72
UE_013,LEO,2193.07,8.923,4.365,-82.125,0.01006198,617.534,14.86,11.13,440.2,7.3102,0.0,0.0,50.279,1.9
UE_014,LEO,1869.89,7.166,3.851,-81.574,0.01000232,577.53,13.43,16.33,-169.0,6.233,0.0,0.0,48.478,1.78
UE_015,LEO,2243.02,9.969,5.456,-82.346,0.0012178,706.55,15.22,4.57,453.9,7.4767,0.0,0.0,54.098,2.17
UE_016,LEO,2152.32,9.705,4.228,-80.691,0.01002506,606.729,14.69,31.26,451.4,7.1744,0.0,0.0,49.799,1.87
UE_017,LEO,1937.36,7.463,2.66,-82.206,0.01008125,490.232,13.59,33.77,316.6,6.4579,0.0,0.0,44.31,1.51
UE_018,LEO,1609.17,7.815,3.241,-81.787,0.01012538,531.861,11.67,48.67,-306.7,5.3639,0.0,0.0,46.343,1.64
UE_019,LEO,2517.23,7.628,4.22,-81.978,0.01007231,606.119,17.24,9.33,185.3,8.3908,0.0,0.0,49.771,1.86
UE_000,LEO,2457.12,2.251,-1.157,-86.209,0.10002837,266.685,16.49,19.9,448.4,8.1904,14.43,6.8,30.95,0.82
UE_001,LEO,2175.91,8.913,4.239,-80.665,0.01007703,607.578,15.03,38.87,10.6,7.253,0.0,0.0,49.836,1.87
UE_002,LEO,1610.44,8.147,2.101,-81.243,0.01000532,451.991,10.87,23.72,-84.6,5.3681,0.0,0.0,42.353,1.39
UE_003,LEO,1821.4,7.154,3.758,-85.494,0.0100778,570.421,12.21,52.08,-356.3,6.0713,0.0,0.0,48.152,1.76
UE_004,LEO,1525.26,9.071,2.665,-82.921,0.01004216,490.576,10.58,23.51,-143.3,5.0842,0.0,0.0,44.327,1.51
UE_005,LEO,2104.47,6.165,1.958,-82.499,0.01003595,442.527,14.73,50.46,405.8,7.0149,0.0,0.0,41.854,1.36
UE_006,LEO,1823.36,4.713,1.188,-84.341,0.01009541,393.484,12.95,14.27,425.9,6.0779,0.0,0.0,39.157,1.21
UE_007,LEO,1564.01,8.597,3.471,-81.486,0.01007666,548.845,11.2,7.56,43.8,5.2134,0.0,0.0,47.148,1.69
UE_008,LEO,1694.37,9.916,4.778,-79.043,0.010114,650.543,12.22,43.44,122.5,5.6479,0.0,0.0,51.723,2.0
UE_009,LEO,1599.35,8.974,5.492,-80.175,0.00110076,709.547,11.36,5.08,-74.5,5.3312,0.0,0.0,54.222,2.18
UE_010,LEO,2132.9,-9.442,-13.719,-91.757,0.10002035,19.502,14.26,22.1,376.2,7.1097,32.43,16.59,0.0,0.06
UE_011,LEO,1377.06,9.738,5.398,-80.041,0.00107481,701.61,9.74,3.45,433.4,4.5902,0.0,0.0,53.892,2.16
UE_012,LEO,1248.56,11.722,8.139,-79.75,0.00108262,945.666,8.7,0.24,388.3,4.1619,0.0,0.0,63.487,2.91
UE_013,LEO,1955.81,10.648,7.029,-81.05,0.00105002,843.692,13.96,10.71,387.8,6.5194,0.0,0.0,59.603,2.6
UE_014,LEO,1766.39,4.808,-1.483,-82.976,0.10021308,251.755,12.23,22.29,1.6,5.888,0.0,0.0,29.81,0.77
UE_015,LEO,1206.01,12.249,10.285,-79.834,0.00015979,1152.37,8.37,2.55,-420.6,4.02,0.0,0.0,70.998,3.55
UE_016,LEO,2187.63,8.218,4.647,-82.602,0.01003845,639.942,15.53,57.96,74.8,7.2921,0.0,0.0,51.263,1.97
UE_017,LEO,2003.22,7.678,3.7,-82.54,0.01020827,566.028,14.26,28.87,363.6,6.6774,0.0,0.0,47.949,1.74
UE_018,LEO,2164.81,8.695,4.419,-81.781,0.01006517,621.804,14.57,34.75,-455.2,7.216,0.0,0.0,50.468,1.91
UE_019,LEO,1631.32,5.754,3.354,-82.42,0.01005332,540.153,11.32,9.99,258.5,5.4377,0.0,0.0,46.738,1.66
UE_000,LEO,1277.05,6.883,2.501,-83.042,0.01008418,479.174,8.74,55.53,-331.7,4.2568,14.43,3.53,43.753,1.47
UE_001,LEO,1589.1,7.576,1.045,-82.439,0.01001418,384.778,11.04,41.26,62.8,5.297,0.0,0.0,38.656,1.18
UE_002,LEO,1322.33,10.195,5.923,-80.265,0.00102588,746.221,9.13,2.12,-31.9,4.4078,0.0,0.0,55.731,2.3
UE_003,LEO,2047.11,7.594,4.704,-81.762,0.01004176,644.599,14.01,12.99,-158.9,6.8237,0.0,0.0,51.465,1.98
UE_004,LEO,2395.33,6.727,3.951,-82.022,0.01022546,585.235,16.25,23.97,336.9,7.9844,0.0,0.0,48.83,1.8
UE_005,LEO,2568.53,6.567,0.786,-83.337,0.01008624,369.351,17.85,28.99,-328.7,8.5618,0.0,0.0,37.751,1.14
UE_006,LEO,2589.64,7.577,3.188,-82.595,0.01005417,527.975,18.07,57.4,-436.9,8.6321,0.0,0.0,46.157,1.62
UE_007,LEO,1793.37,8.351,3.706,-81.493,0.01016182,566.505,12.54,9.65,-273.2,5.9779,0.0,0.0,47.971,1.74
UE_008,LEO,1490.9,10.119,6.42,-81.518,0.00100084,789.429,10.93,20.78,69.9,4.9697,0.0,0.0,57.47,2.43
UE_009,LEO,1292.56,8.523,5.169,-82.971,0.00109525,682.572,8.71,4.41,-106.4,4.3085,0.0,0.0,53.091,2.1
UE_010,LEO,1773.24,-7.077,-8.941,-90.048,0.10007295,56.313,12.38,43.35,-230.7,5.9108,32.43,13.8,3.706,0.17
UE_011,LEO,2257.34,10.471,3.157,-79.638,0.01006489,525.714,15.43,34.91,348.3,7.5245,0.0,0.0,46.049,1.62
UE_012,LEO,1259.13,12.702,8.521,-78.198,0.00107394,981.603,8.7,0.1,-378.2,4.1971,0.0,0.0,64.823,3.02
UE_013,LEO,1982.99,8.233,2.782,-81.808,0.01010489,498.827,13.22,19.18,103.6,6.61,0.0,0.0,44.737,1.53
UE_014,LEO,2538.44,7.556,3.331,-83.267,0.01000263,538.5,17.58,53.21,-399.2,8.4615,0.0,0.0,46.66,1.66
UE_015,LEO,1784.02,7.763,5.51,-82.087,0.00106901,711.034,12.14,5.65,23.0,5.9467,0.0,0.0,54.284,2.19
UE_016,LEO,1367.1,9.157,5.495,-81.85,0.00100929,709.767,9.18,3.44,427.4,4.557,0.0,0.0,54.231,2.18
UE_017,LEO,2243.79,7.425,2.051,-83.267,0.01019573,448.656,15.83,38.91,-224.0,7.4793,0.0,0.0,42.178,1.38
