UE_ID,network_type,distance_km,SNR_dB,SINR_dB,RSSI_dBm,BER,Throughput_Mbps,Latency_ms,Packet_Loss_pct,Doppler_Hz,Propagation_Delay_ms,Rain_Rate_mmhr,Rain_Fade_dB,Link_Quality_Index,Spectral_Efficiency_bps_hz,Log_Throughput_Mbps,Log_BER,Log_Packet_Loss_pct
UE_007,LEO,1520.6,7.78,2.88,-85.71,0.00178,505.77,15.137,6.0,-725.5,5.07,0.0,0.0,45.08,1.56,6.228057251746196,2.7495799974471202,1.9459101490553132
UE_008,LEO,1845.5,5.361,-1.239,-87.62,0.055,262.851,12.303,52.0,2366.7,6.15,0.0,0.0,30.66,0.81,5.57538454987671,1.25963731049786,3.970291913552122
UE_009,LEO,1618.6,6.474,3.374,-86.763,0.00171,541.689,10.79,8.0,-4088.1,5.4,0.0,0.0,46.81,1.67,6.296536411838695,2.7670038893538726,2.1972245773362196
UE_010,LEO,1280.7,7.375,2.575,-86.013,0.00137,484.297,14.538,8.0,4367.2,4.27,0.0,0.0,44.01,1.49,6.1847610746488115,2.86327943252659,2.1972245773362196
UE_011,LEO,997.0,9.872,4.172,-84.464,0.00106,602.329,6.647,8.0,3774.5,3.32,0.0,0.0,49.6,1.85,6.402462653245527,2.974694134325518,2.1972245773362196
UE_012,LEO,850.2,10.381,6.781,-85.609,0.000194,821.446,5.668,1.5,1114.1,2.83,0.0,0.0,58.73,2.53,6.712282826988801,3.7121982678311425,0.9162907318741551
UE_013,LEO,811.2,10.536,5.836,-84.332,0.00012,738.76,13.408,2.4,-2642.6,2.7,0.0,0.0,55.43,2.27,6.606325809269383,3.9208187503332543,1.2237754316221157
UE_014,LEO,919.9,9.615,3.215,-85.092,0.00168,529.989,17.132,10.0,3467.5,3.07,0.0,0.0,46.25,1.63,6.274741305396482,2.7746907180156284,2.3978952727983707
UE_015,LEO,1118.3,10.353,7.453,-84.224,0.000109,882.157,7.455,2.2,-4249.3,3.73,0.0,0.0,61.09,2.71,6.783502987743398,3.9625734980750233,1.1631508098056809
UE_016,LEO,1535.5,-15.291,-18.791,-97.645,0.06,6.154,15.237,46.0,-3046.5,5.12,33.0,23.92,0.0,0.02,1.967671640836826,1.2218487496091182,3.8501476017100584
UE_017,LEO,1786.6,7.309,0.909,-85.445,0.00179,376.652,12.91,6.0,-493.5,5.96,0.0,0.0,38.18,1.16,5.933973136654344,2.7471469687774843,1.9459101490553132
UE_018,LEO,1705.8,6.225,-0.775,-86.988,0.031,285.014,18.372,49.0,-3381.3,5.69,0.0,0.0,32.29,0.88,5.656040760670741,1.508638306151718,3.912023005428146
UE_019,LEO,1283.0,3.888,-2.112,-87.556,0.087,224.7,15.553,38.0,314.1,4.28,6.0,3.18,27.61,0.69,5.41920668382349,1.0604807473763895,3.6635616461296463
UE_000,LEO,1697.5,6.548,3.848,-85.926,0.00147,577.278,14.317,12.0,1451.9,5.66,0.0,0.0,48.47,1.78,6.3600547219020624,2.8326826649563857,2.5649493574615367
UE_001,LEO,1289.3,8.238,5.238,-85.381,0.000117,688.298,13.596,2.7,4463.5,4.3,0.0,0.0,53.33,2.12,6.5356736883931275,3.9318141345419195,1.308332819650179
UE_002,LEO,986.6,2.325,-3.575,-88.437,0.087,170.662,6.577,48.0,-2494.8,3.29,19.0,6.92,22.49,0.53,5.145527427160102,1.0604807473763895,3.8918202981106265
UE_003,LEO,837.3,9.795,4.195,-85.202,0.00158,604.144,5.582,11.0,-3386.6,2.79,0.0,0.0,49.68,1.86,6.405466446238327,2.8013429127707075,2.4849066497880004
UE_004,LEO,827.3,10.386,5.186,-84.207,0.000107,683.997,6.515,2.6,-1398.4,2.76,0.0,0.0,53.15,2.1,6.529414458690591,3.9706162182559637,1.2809338454620645
UE_005,LEO,917.9,9.73,6.13,-84.235,0.000186,764.108,11.119,2.1,3354.0,3.06,0.0,0.0,56.46,2.35,6.640017000332664,3.7304870534471672,1.1314021114911006
UE_006,LEO,1190.1,9.087,5.087,-85.857,0.000135,675.788,7.934,0.5,539.0,3.97,0.0,0.0,52.8,2.08,6.517358077638373,3.869666228287998,0.4054651081081644
UE_007,LEO,1581.8,8.786,5.186,-85.407,0.000173,683.952,21.545,1.0,-2673.7,5.27,0.0,0.0,53.15,2.1,6.529348762814298,3.7619538943608317,0.6931471805599453
UE_008,LEO,1777.0,7.134,0.334,-86.033,0.00184,343.382,24.847,8.0,-4631.9,5.92,0.0,0.0,36.17,1.06,5.841751506379361,2.7351821767544338,2.1972245773362196
UE_009,LEO,1676.7,6.206,4.006,-86.597,0.00151,589.444,11.178,14.0,-3747.5,5.59,0.0,0.0,49.02,1.81,6.380874796254615,2.821023052419218,2.70805020110221
UE_010,LEO,1283.8,8.061,4.361,-86.869,0.0013,617.216,15.559,7.0,-3976.2,4.28,0.0,0.0,50.26,1.9,6.426837910954811,2.8860566473590907,2.0794415416798357
UE_011,LEO,979.2,10.591,4.791,-84.205,0.00137,651.586,18.528,8.0,0.0,3.26,0.0,0.0,51.77,2.0,6.480942931278174,2.86327943252659,2.1972245773362196
UE_012,LEO,840.2,11.069,7.069,-84.066,0.000167,847.248,5.602,2.4,1656.1,2.8,0.0,0.0,59.74,2.61,6.743173045866099,3.777283526251851,1.2237754316221157
UE_013,LEO,819.4,11.659,8.059,-84.671,0.000149,938.16,15.463,1.3,-1206.1,2.73,0.0,0.0,63.21,2.89,6.844985858729057,3.826813728672998,0.832909122935104
UE_014,LEO,916.1,10.744,4.244,-84.828,0.00167,607.955,6.107,9.0,-1875.5,3.05,0.0,0.0,49.85,1.87,6.411744373354161,2.7772835285923603,2.302585092994046
UE_015,LEO,1181.9,7.727,4.527,-86.137,0.00111,630.35,13.879,10.0,-2468.5,3.94,0.0,0.0,50.84,1.94,6.44786038388469,2.954677020822086,2.3978952727983707
UE_016,LEO,1597.3,-18.958,-21.458,-98.579,0.014,3.34,24.649,41.0,406.7,5.32,33.0,25.9,0.0,0.01,1.4678743481123135,1.8538719642907409,3.7376696182833684
UE_017,LEO,1785.1,6.013,-0.087,-86.493,0.052,320.336,11.9,41.0,-4242.7,5.95,0.0,0.0,34.7,0.99,5.772487304663188,1.283996656356849,3.7376696182833684
UE_018,LEO,1609.7,6.201,0.101,-87.4,0.00197,330.481,11.731,13.0,-325.8,5.37,0.0,0.0,35.35,1.02,5.80357049274955,2.705533773617953,2.639057329615259
UE_019,LEO,1227.0,7.148,1.448,-87.226,0.00188,409.626,12.18,13.0,-4071.6,4.09,6.0,2.97,40.07,1.26,6.017682824547934,2.7258421505053123,2.639057329615259
UE_000,LEO,1671.3,6.821,4.221,-87.589,0.00109,606.192,20.142,14.0,4570.5,5.57,0.0,0.0,49.77,1.87,6.408845050764059,2.962573501660941,2.70805020110221
UE_001,LEO,1243.5,7.438,4.838,-86.581,0.00154,655.419,12.29,10.0,-4388.9,4.14,0.0,0.0,51.93,2.02,6.486799304561793,2.8124792788815274,2.3978952727983707
UE_002,LEO,944.1,4.603,-2.397,-87.599,0.06,213.224,9.294,58.0,-1050.7,3.15,19.0,6.53,26.61,0.66,5.367022196555023,1.2218487496091182,4.07753744390572
UE_003,LEO,843.3,11.442,4.642,-83.679,0.00147,639.562,5.622,12.0,-916.4,2.81,0.0,0.0,51.25,1.97,6.46234591602752,2.8326826649563857,2.5649493574615367
UE_004,LEO,830.2,11.159,7.159,-84.821,0.000153,855.385,12.535,1.3,-1871.8,2.77,0.0,0.0,60.06,2.63,6.752720041382313,3.8153085663438753,0.832909122935104
UE_005,LEO,937.9,10.981,5.681,-85.409,0.000188,725.532,6.253,1.2,2320.6,3.13,0.0,0.0,54.88,2.23,6.588282528840031,3.725842148426243,0.7884573603642702
UE_006,LEO,1188.3,8.396,6.196,-85.702,0.000145,769.794,16.922,1.4,-3233.2,3.96,0.0,0.0,56.68,2.37,6.64742115238952,3.838631994769891,0.8754687373538999
UE_007,LEO,1550.5,6.583,2.483,-87.308,0.00194,477.969,10.337,5.0,-4311.1,5.17,0.0,0.0,43.69,1.47,6.171635877153765,2.712198269845911,1.791759469228055
UE_008,LEO,1793.8,6.591,0.091,-86.205,0.00199,329.921,15.959,7.0,3159.9,5.98,0.0,0.0,35.32,1.02,5.801879676195816,2.701146923372055,2.0794415416798357
UE_009,LEO,1644.5,7.198,4.998,-86.001,0.00123,668.507,18.963,9.0,-3587.1,5.48,0.0,0.0,52.49,2.06,6.506541620640422,2.9100948882075173,2.302585092994046
UE_010,LEO,1238.2,7.162,1.662,-86.819,0.00149,423.23,8.255,8.0,4352.1,4.13,0.0,0.0,40.82,1.3,6.050275760987795,2.8268137312962534,2.1972245773362196
UE_011,LEO,964.5,10.191,4.791,-85.804,0.00156,651.64,19.43,8.0,3588.1,3.22,0.0,0.0,51.77,2.01,6.481025675569248,2.8068754013671446,2.1972245773362196
UE_012,LEO,843.3,11.841,8.241,-84.779,0.000138,955.266,13.622,0.6,3581.7,2.81,0.0,0.0,63.85,2.94,6.863036117026911,3.8601209104517022,0.4700036292457356
UE_013,LEO,831.4,11.549,7.049,-85.026,0.00013,845.419,14.543,2.7,715.1,2.77,0.0,0.0,59.67,2.6,6.741014508867205,3.8860566443524363,1.308332819650179
UE_014,LEO,926.3,9.667,4.367,-85.466,0.00137,617.668,6.175,6.0,-3370.7,3.09,0.0,0.0,50.29,1.9,6.427568779848127,2.86327943252659,1.9459101490553132
UE_015,LEO,1160.8,10.432,7.832,-84.184,0.000106,917.04,14.739,2.2,-3878.4,3.87,0.0,0.0,62.41,2.82,6.822240962655965,3.974694130638112,1.1631508098056809
UE_016,LEO,1592.4,8.453,4.253,-85.073,0.00161,608.687,24.616,10.0,3912.6,5.31,0.0,0.0,49.89,1.87,6.412945710724833,2.7931741236984022,2.3978952727983707
UE_017,LEO,1849.1,8.052,2.452,-85.574,0.00153,475.771,19.328,7.0,-2295.1,6.16,0.0,0.0,43.58,1.46,6.167036291753747,2.8153085688985486,2.0794415416798357
UE_018,LEO,1670.9,7.322,1.422,-86.739,0.00103,408.048,11.139,6.0,81.9,5.57,0.0,0.0,39.98,1.26,6.013832508569927,2.9871627748731826,1.9459101490553132
UE_019,LEO,1188.3,5.869,1.869,-86.265,0.00196,436.673,7.922,8.0,-3903.4,3.96,6.0,2.83,41.54,1.34,6.081472056207824,2.7077439284219453,2.1972245773362196
UE_000,LEO,1576.0,8.604,5.504,-85.098,0.000137,710.528,22.506,1.8,-4624.5,5.25,0.0,0.0,54.26,2.19,6.567414770234146,3.8632794296735606,1.0296194171811583
UE_001,LEO,1207.2,8.005,5.505,-86.297,0.000133,710.675,8.048,0.5,-847.0,4.02,0.0,0.0,54.27,2.19,6.567621346527932,3.8761483557675422,0.4054651081081644
UE_002,LEO,949.0,2.924,-3.276,-89.538,0.032,180.737,15.327,38.0,-915.6,3.16,19.0,6.58,23.53,0.56,5.202560587032905,1.4948500216665224,3.6635616461296463
UE_003,LEO,837.5,11.994,6.694,-83.503,0.000147,813.634,16.583,1.7,3387.1,2.79,0.0,0.0,58.43,2.5,6.7027389326197495,3.8326826622974397,0.9932517730102834
UE_004,LEO,819.0,11.162,6.962,-84.919,0.000161,837.645,12.46,0.9,3647.0,2.73,0.0,0.0,59.37,2.58,6.731787494160313,3.793174121270669,0.6418538861723948
UE_005,LEO,948.9,10.001,5.401,-85.899,0.00012,701.935,6.326,2.3,-1973.2,3.16,0.0,0.0,53.91,2.16,6.5552644266539595,3.9208187503332543,1.1939224684724346
UE_006,LEO,1203.1,8.924,6.824,-86.538,0.000167,825.291,20.021,0.5,-3986.2,4.01,0.0,0.0,58.89,2.54,6.71694701171995,3.777283526251851,0.4054651081081644
UE_007,LEO,1633.7,7.83,2.33,-86.285,0.00185,467.441,10.891,7.0,-1977.5,5.45,0.0,0.0,43.15,1.44,6.149410159916769,2.7328282713622323,2.0794415416798357
UE_008,LEO,1842.6,6.568,0.168,-85.816,0.00129,334.141,16.284,7.0,-2978.4,6.14,0.0,0.0,35.59,1.03,5.814551338795781,2.8894102893640885,2.0794415416798357
UE_009,LEO,1589.1,8.363,4.663,-86.718,0.00161,641.292,18.594,9.0,-4618.6,5.3,0.0,0.0,51.32,1.97,6.4650430289471945,2.7931741236984022,2.302585092994046
UE_010,LEO,1205.5,7.413,2.213,-87.193,0.00117,459.536,16.037,10.0,-4426.5,4.02,0.0,0.0,42.75,1.41,6.132391028535551,2.9318141378826463,2.3978952727983707
UE_011,LEO,934.4,10.807,5.107,-85.197,0.000113,677.432,12.229,2.3,-2541.1,3.11,0.0,0.0,52.87,2.08,6.519784253176553,3.9469215526732664,1.1939224684724346
UE_012,LEO,827.2,11.087,8.087,-84.956,0.000163,940.814,5.514,0.6,2639.4,2.76,0.0,0.0,63.31,2.89,6.847807802850806,3.787812392931659,0.4700036292457356
UE_013,LEO,813.1,11.718,7.518,-84.841,0.000127,888.079,19.421,2.0,-256.8,2.71,0.0,0.0,61.31,2.73,6.790186095457757,3.8961962756244017,1.0986122886681096
UE_014,LEO,935.1,10.302,4.402,-84.949,0.00173,620.411,15.234,14.0,-2019.7,3.12,0.0,0.0,50.41,1.91,6.431992698765578,2.761953896620167,2.70805020110221
UE_015,LEO,1239.8,8.355,5.155,-85.423,0.000146,681.398,8.265,0.2,1601.2,4.13,0.0,0.0,53.04,2.1,6.525613065340818,3.835647141240943,0.18232155679395462
UE_016,LEO,1637.1,6.12,-0.68,-87.84,0.108,289.713,11.914,32.0,2480.2,5.46,0.0,0.0,32.62,0.89,5.67233652620718,0.966576244509029,3.4965075614664802
UE_017,LEO,1755.1,5.692,-1.308,-88.054,0.04,259.667,18.701,39.0,4271.7,5.85,0.0,0.0,30.42,0.8,5.563243730648762,1.3979400086611802,3.6888794541139363
UE_018,LEO,1596.6,6.44,0.34,-85.98,0.0018,343.737,11.644,9.0,-4564.7,5.32,0.0,0.0,36.19,1.06,5.842781807478019,2.7447274946554194,2.302585092994046
UE_019,LEO,1200.4,6.568,3.768,-86.016,0.00126,571.211,22.003,14.0,2605.4,4.0,6.0,2.87,48.19,1.76,6.349507804478766,2.899629454537759,2.70805020110221
UE_000,LEO,1598.7,6.734,4.134,-85.733,0.00154,599.393,10.658,9.0,2333.7,5.33,0.0,0.0,49.47,1.84,6.397584440797271,2.8124792788815274,2.302585092994046
UE_001,LEO,1172.6,7.973,5.773,-86.214,0.000191,733.346,19.817,1.0,-1650.1,3.91,0.0,0.0,55.2,2.26,6.598980307191097,3.718966630478479,0.6931471805599453
UE_002,LEO,930.0,2.53,-3.47,-89.035,0.045,174.156,7.2,30.0,-2993.2,3.1,19.0,6.41,22.86,0.54,5.165677005408459,1.3467874862150053,3.4339872044851463
UE_003,LEO,836.8,11.499,5.399,-84.25,0.000172,701.769,5.579,2.4,-2420.9,2.79,0.0,0.0,53.9,2.16,6.555028246062922,3.764471550567483,1.2237754316221157
UE_004,LEO,834.9,12.217,7.817,-83.592,0.000187,915.66,11.566,2.6,1992.3,2.78,0.0,0.0,62.36,2.82,6.820736629238788,3.7281583911410707,1.2809338454620645
UE_005,LEO,948.1,11.208,6.008,-83.996,0.000174,753.508,17.32,1.4,-2215.6,3.16,0.0,0.0,56.03,2.32,6.626065881200068,3.759450749221455,0.8754687373538999
UE_006,LEO,1268.7,7.127,3.327,-86.937,0.00175,538.153,9.458,11.0,-780.0,4.23,0.0,0.0,46.64,1.66,6.289999389626799,2.7569619510655374,2.4849066497880004
UE_007,LEO,1597.5,6.038,1.538,-87.481,0.00109,415.312,13.65,9.0,4263.5,5.33,0.0,0.0,40.38,1.28,6.031434979151809,2.962573501660941,2.302585092994046
UE_008,LEO,1793.3,7.992,0.992,-86.904,0.00102,381.591,11.956,11.0,-4279.9,5.98,0.0,0.0,38.47,1.17,5.946966533467584,2.9913998278123035,2.4849066497880004
UE_009,LEO,1561.8,7.248,3.648,-86.476,0.00117,562.116,16.412,9.0,2669.4,5.21,0.0,0.0,47.77,1.73,6.333485645992932,2.9318141378826463,2.302585092994046
UE_010,LEO,1177.4,9.749,5.049,-85.226,0.000152,672.653,21.85,0.8,2138.0,3.92,0.0,0.0,52.67,2.07,6.5127151415430875,3.8181564091980267,0.5877866649021191
UE_011,LEO,920.0,11.814,5.414,-84.093,0.000147,703.02,6.133,0.9,2296.7,3.07,0.0,0.0,53.95,2.16,6.556806764845421,3.8326826622974397,0.6418538861723948
UE_012,LEO,810.9,12.339,9.639,-82.93,0.000133,1089.053,15.406,2.5,-3242.5,2.7,0.0,0.0,68.74,3.35,6.993981597894299,3.8761483557675422,1.252762968495368
UE_013,LEO,821.5,10.339,5.039,-84.63,0.000139,671.864,5.477,2.1,-2625.0,2.74,0.0,0.0,52.64,2.07,6.5115432289860244,3.8569851966214843,1.1314021114911006
UE_014,LEO,963.3,9.7,4.4,-85.35,0.00137,620.263,7.422,5.0,-3960.3,3.21,0.0,0.0,50.4,1.91,6.431754502745222,2.86327943252659,1.791759469228055
UE_015,LEO,1226.7,8.514,4.714,-84.943,0.00163,645.412,8.178,9.0,-2982.0,4.09,0.0,0.0,51.5,1.99,6.471437071391006,2.787812395329604,2.302585092994046
UE_016,LEO,1628.8,8.644,3.344,-85.678,0.00131,539.449,17.859,10.0,1752.2,5.43,0.0,0.0,46.7,1.66,6.292400275550573,2.882728704012713,2.3978952727983707
UE_017,LEO,1785.6,6.112,0.512,-87.244,0.00172,353.437,22.904,7.0,-2069.4,5.95,0.0,0.0,36.79,1.09,5.870530615087306,2.764471552839954,2.0794415416798357
UE_018,LEO,1526.1,6.862,1.462,-85.869,0.00111,410.527,16.174,6.0,4331.6,5.09,0.0,0.0,40.12,1.26,6.019874631573394,2.954677020822086,1.9459101490553132
UE_019,LEO,1156.6,6.536,3.336,-86.532,0.00111,538.866,11.711,6.0,2127.4,3.86,6.0,2.72,46.68,1.66,6.291320960616326,2.954677020822086,1.9459101490553132
UE_000,LEO,1538.0,6.824,4.724,-86.688,0.00182,646.146,10.253,13.0,-2597.3,5.13,0.0,0.0,51.53,1.99,6.472571925922114,2.739928611776302,2.639057329615259
UE_001,LEO,1194.1,7.568,3.568,-85.616,0.00191,556.077,7.961,5.0,-3871.5,3.98,0.0,0.0,47.49,1.71,6.322703470947443,2.7189666325248933,1.791759469228055
UE_002,LEO,901.0,4.802,-2.198,-88.499,0.06,221.186,10.007,31.0,1609.4,3.0,19.0,6.16,27.31,0.68,5.4035148689199195,1.2218487496091182,3.4657359027997265
UE_003,LEO,816.1,11.19,5.89,-83.705,0.000129,743.398,8.44,1.1,2987.0,2.72,0.0,0.0,55.62,2.29,6.61257583803692,3.8894102863341273,0.7419373447293773
UE_004,LEO,848.9,10.692,6.092,-83.754,0.000119,760.814,5.66,1.9,3503.8,2.83,0.0,0.0,56.32,2.34,6.635702431402549,3.924453034957936,1.0647107369924282
UE_005,LEO,977.4,8.803,4.803,-85.599,0.00159,652.551,11.516,5.0,2969.5,3.26,0.0,0.0,51.81,2.01,6.4824205713352026,2.798602875406407,1.791759469228055
UE_006,LEO,1236.7,7.369,4.269,-87.116,0.00166,609.922,22.244,10.0,-311.5,4.12,0.0,0.0,49.94,1.88,6.41496929144795,2.779891911698322,2.3978952727983707
UE_007,LEO,1633.8,8.13,4.23,-86.335,0.00143,606.838,12.892,7.0,570.2,5.45,0.0,0.0,49.8,1.87,6.4099083990943395,2.8446639622312357,2.0794415416798357
UE_008,LEO,1750.1,7.805,2.705,-86.598,0.00174,493.395,19.667,9.0,82.2,5.83,0.0,0.0,44.47,1.52,6.203334792823733,2.759450751467806,2.302585092994046
UE_009,LEO,1593.2,7.451,3.451,-85.775,0.00144,547.358,21.621,13.0,-2045.2,5.31,0.0,0.0,47.08,1.68,6.306928358322009,2.841637507603157,2.639057329615259
UE_010,LEO,1182.4,8.124,4.224,-86.338,0.00175,606.419,7.883,8.0,4198.9,3.94,0.0,0.0,49.78,1.87,6.409218832991691,2.7569619510655374,2.1972245773362196
UE_011,LEO,902.8,11.147,5.147,-84.227,0.00014,680.748,12.018,0.9,2328.5,3.01,0.0,0.0,53.01,2.09,6.5246600880946986,3.853871961219659,0.6418538861723948
UE_012,LEO,806.8,11.279,8.679,-84.961,0.000122,996.568,17.378,2.0,1250.6,2.69,0.0,0.0,65.37,3.07,6.905320316866586,3.913640165765461,1.0986122886681096
UE_013,LEO,826.2,10.296,6.196,-85.452,0.000137,769.851,5.508,1.6,2191.9,2.75,0.0,0.0,56.69,2.37,6.647495099374755,3.8632794296735606,0.9555114450274365
UE_014,LEO,952.3,10.477,4.677,-84.461,0.00191,642.403,6.349,8.0,-2396.5,3.17,0.0,0.0,51.37,1.98,6.466771277523306,2.7189666325248933,2.1972245773362196
UE_015,LEO,1290.4,9.634,7.034,-85.183,0.000199,844.062,8.603,1.7,-3780.9,4.3,0.0,0.0,59.62,2.6,6.739409997446588,3.701146921407909,0.9932517730102834
UE_016,LEO,1607.4,6.108,-0.892,-87.446,0.054,279.306,17.716,49.0,2810.7,5.36,0.0,0.0,31.88,0.86,5.635881863578462,1.267606240168989,3.912023005428146
UE_017,LEO,1774.3,5.541,-0.459,-87.529,0.049,300.89,17.828,32.0,4646.3,5.91,0.0,0.0,33.39,0.93,5.710062712613351,1.3098039199626232,3.4965075614664802
UE_018,LEO,1566.6,7.433,1.033,-86.184,0.00167,384.06,11.444,12.0,4219.6,5.22,0.0,0.0,38.61,1.18,5.95339916630119,2.7772835285923603,2.5649493574615367
UE_019,LEO,1124.6,7.41,4.71,-86.595,0.0019,645.051,9.497,13.0,-2433.5,3.75,6.0,2.61,51.48,1.98,6.470878448034844,2.721246398818595,2.639057329615259
UE_000,LEO,1494.6,6.266,3.366,-87.467,0.00118,541.053,18.964,8.0,-4347.3,4.98,0.0,0.0,46.78,1.66,6.295363782636769,2.9281179923258285,2.1972245773362196
UE_001,LEO,1135.2,9.563,6.763,-86.118,0.000187,819.822,19.568,2.8,3243.3,3.78,0.0,0.0,58.67,2.52,6.710306277176216,3.7281583911410707,1.33500106673234
UE_002,LEO,915.9,4.358,-1.042,-88.021,0.069,272.101,16.106,53.0,-2824.5,3.05,19.0,6.29,31.35,0.84,5.60984169013535,1.1611509092564505,3.9889840465642745
UE_003,LEO,828.1,11.878,5.778,-83.861,0.000138,733.803,5.521,2.5,-2944.1,2.76,0.0,0.0,55.22,2.26,6.59960243607624,3.8601209104517022,1.252762968495368
UE_004,LEO,851.2,10.373,5.373,-84.214,0.000193,699.526,5.674,1.5,-1551.1,2.84,0.0,0.0,53.8,2.15,6.551831481433735,3.714442688741996,0.9162907318741551
UE_005,LEO,970.7,9.849,5.549,-84.375,0.000132,714.349,7.471,2.2,-2699.5,3.24,0.0,0.0,54.42,2.2,6.5727705354942625,3.8794260655040405,1.1631508098056809
UE_006,LEO,1285.5,7.754,5.354,-86.523,0.000113,697.977,10.57,1.8,3597.5,4.29,0.0,0.0,53.74,2.15,6.549617837543673,3.9469215526732664,1.0296194171811583
UE_007,LEO,1634.1,5.729,1.329,-86.736,0.00106,402.189,16.894,9.0,-4676.4,5.45,0.0,0.0,39.65,1.24,5.999405434638973,2.974694134325518,2.302585092994046
UE_008,LEO,1837.1,6.881,-0.119,-87.259,0.058,318.631,15.248,37.0,-1924.5,6.12,0.0,0.0,34.58,0.98,5.767167205433594,1.2365720064295749,3.6375861597263857
UE_009,LEO,1480.2,8.514,5.414,-85.843,0.000167,703.024,9.868,2.6,-2844.2,4.93,0.0,0.0,53.95,2.16,6.5568124464860515,3.777283526251851,1.2809338454620645
UE_010,LEO,1152.0,7.776,2.276,-86.112,0.00123,463.781,16.68,12.0,-4064.0,3.84,0.0,0.0,42.97,1.43,6.14156632690528,2.9100948882075173,2.5649493574615367
UE_011,LEO,901.0,10.06,3.56,-85.67,0.00169,555.526,16.007,7.0,822.7,3.0,0.0,0.0,47.46,1.71,6.32171389019925,2.7721132951293477,2.0794415416798357
UE_012,LEO,812.9,9.92,6.02,-85.24,0.000159,754.539,9.42,1.0,320.8,2.71,0.0,0.0,56.07,2.32,6.627431401823206,3.7986028729481367,0.6931471805599453
UE_013,LEO,849.9,10.184,5.584,-84.508,0.000159,717.263,14.666,0.3,-1729.5,2.83,0.0,0.0,54.54,2.21,6.576835797243115,3.7986028729481367,0.26236426446749106
UE_014,LEO,973.6,9.429,3.029,-85.386,0.00126,516.442,7.491,14.0,4104.9,3.25,0.0,0.0,45.6,1.59,6.248897441563709,2.899629454537759,2.70805020110221
UE_015,LEO,1271.8,9.513,6.313,-86.043,0.000196,780.078,8.478,2.7,-1610.5,4.24,0.0,0.0,57.1,2.4,6.660675016811841,3.7077439264277356,1.308332819650179
UE_016,LEO,1671.2,7.222,1.522,-86.889,0.00145,414.291,12.141,5.0,-1604.3,5.57,0.0,0.0,40.33,1.27,6.02897947932074,2.838631997465512,1.791759469228055
UE_017,LEO,1793.5,6.891,1.191,-86.054,0.00185,393.707,19.957,12.0,4347.0,5.98,0.0,0.0,39.17,1.21,5.978143717500137,2.7328282713622323,2.5649493574615367
UE_018,LEO,1456.3,7.597,0.697,-85.602,0.00124,364.128,21.708,11.0,-2577.0,4.85,0.0,0.0,37.44,1.12,5.9002479770384095,2.9065783144875272,2.4849066497880004
UE_019,LEO,1111.3,6.424,3.524,-87.588,0.00103,552.821,18.409,5.0,-2609.3,3.7,6.0,2.57,47.33,1.7,6.3168415298445755,2.9871627748731826,1.791759469228055
UE_000,LEO,1461.6,6.278,2.878,-87.361,0.00187,505.664,19.744,6.0,641.7,4.87,0.0,0.0,45.07,1.56,6.227848062000467,2.728158393231258,1.9459101490553132
UE_001,LEO,1121.7,8.634,4.834,-85.683,0.00106,655.129,10.478,8.0,1768.7,3.74,0.0,0.0,51.92,2.02,6.486357415953195,2.974694134325518,2.1972245773362196
UE_002,LEO,880.0,5.748,-0.852,-87.626,0.045,281.246,15.867,41.0,1586.4,2.93,19.0,5.98,32.02,0.87,5.642779031095869,1.3467874862150053,3.7376696182833684
UE_003,LEO,823.2,12.223,5.723,-82.988,0.000124,729.13,17.488,2.0,-962.4,2.74,0.0,0.0,55.03,2.24,6.593222600479466,3.90657831133539,1.0986122886681096
UE_004,LEO,838.2,10.187,5.187,-85.307,0.000146,684.038,5.588,1.7,3126.4,2.79,0.0,0.0,53.15,2.1,6.52947431117613,3.835647141240943,0.9932517730102834
UE_005,LEO,1016.6,9.746,5.946,-84.727,0.000138,748.197,12.777,2.6,3919.8,3.39,0.0,0.0,55.81,2.3,6.619001966290694,3.8601209104517022,1.2809338454620645
UE_006,LEO,1281.9,7.97,3.97,-86.615,0.00194,586.652,12.546,10.0,3238.3,4.27,0.0,0.0,48.89,1.81,6.376134935959441,2.712198269845911,2.3978952727983707
UE_007,LEO,1698.2,7.046,1.546,-85.677,0.00133,415.827,22.321,14.0,-4663.5,5.66,0.0,0.0,40.41,1.28,6.032671267611704,2.876148358706377,2.70805020110221
UE_008,LEO,1841.7,7.07,1.17,-86.765,0.00176,392.387,23.278,7.0,-4571.3,6.14,0.0,0.0,39.09,1.21,5.974793860162384,2.754487331939092,2.0794415416798357
UE_009,LEO,1506.4,6.427,2.427,-85.987,0.00121,474.055,23.042,10.0,161.6,5.02,0.0,0.0,43.49,1.46,6.163430586805242,2.917214629324629,2.3978952727983707
UE_010,LEO,1091.5,8.3,4.2,-86.15,0.0013,604.53,21.276,5.0,-3349.8,3.64,0.0,0.0,49.7,1.86,6.406104107595685,2.8860566473590907,1.791759469228055
UE_011,LEO,905.3,10.727,5.027,-83.736,0.000121,670.872,11.035,0.1,3679.0,3.02,0.0,0.0,52.59,2.06,6.51006784618978,3.9172146260943395,0.09531017980432487
UE_012,LEO,828.6,12.374,8.674,-83.413,0.000136,996.142,6.524,0.6,1520.3,2.76,0.0,0.0,65.36,3.07,6.904893187101882,3.8664610884364405,0.4700036292457356
