UE_ID,distance_km,SNR_dB,SINR_dB,RSSI_dBm,BER,Throughput_Mbps,Latency_ms,Packet_Loss_pct,Doppler_Hz,Propagation_Delay_ms,Rain_Rate_mmhr,Rain_Fade_dB,Link_Quality_Index,Spectral_Efficiency_bps_hz,altitude_m,speed_ms,network_type,Log_Throughput_Mbps,Log_BER,Log_Packet_Loss_pct,Area,Available_Networks
UE_016,116.47,10.369,8.282,-78.456,0.00100527,383.645,1.56,4.7,9.4,0.3882,0.0,0.0,63.988,2.95,0.0,0.0,HAPS,5.952320830990353,2.9977172773521144,1.7404661748405046,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_017,28.39,32.115,28.245,-69.649,1.171e-05,1220.051,0.34,2.76,9.4,0.0946,0.0,0.0,100.0,9.39,0.0,0.0,HAPS,7.107467242280172,4.931443067840151,1.324418957401803,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_018,130.07,-5.747,-10.127,-88.797,0.0200236,17.382,0.91,15.21,9.4,0.4336,29.12,24.25,0.0,0.13,0.0,0.0,HAPS,2.911371924935918,1.6984578389438592,2.785628335747585,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_019,140.11,17.055,15.474,-78.321,0.00010449,673.492,1.12,0.87,9.4,0.467,0.0,0.0,89.159,5.18,0.0,0.0,HAPS,6.513959814939963,3.9809252666657757,0.6259384308664953,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_000,192.08,-14.893,-14.472,-91.986,0.02001696,6.581,1.99,39.9,9.4,0.6403,23.02,26.54,0.0,0.05,0.0,0.0,HAPS,2.0256451170741667,1.6986018786568966,3.711130063048756,Maritime,"UAV,HAPS,SAT (LEO)"
UE_001,124.89,-18.349,-19.984,-92.101,0.02000109,1.873,1.63,5.66,9.4,0.4163,39.12,33.94,0.0,0.01,0.0,0.0,HAPS,1.0553567799971526,1.6989463359099997,1.8961194845522977,Maritime,"UAV,HAPS,SAT (LEO)"
UE_002,104.73,18.26,12.942,-76.179,0.00010082,568.212,1.35,1.15,9.4,0.3491,0.0,0.0,80.299,4.37,0.0,0.0,HAPS,6.344252948214131,3.996453302590246,0.7654678421395714,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_003,217.57,8.081,6.17,-81.331,0.00100639,307.023,1.55,1.42,9.4,0.7252,0.0,0.0,56.594,2.36,0.0,0.0,HAPS,5.730174455510187,2.997233686815437,0.883767540168595,Maritime,"UAV,HAPS,SAT (LEO)"
UE_004,176.78,13.263,10.574,-77.856,0.00100589,472.401,1.21,4.0,9.4,0.5893,0.0,0.0,72.01,3.63,0.0,0.0,HAPS,6.159942809456191,2.997449508912963,1.6094379124341003,Desert,"UAV,HAPS,SAT (LEO)"
UE_005,66.49,23.322,19.663,-76.151,0.00010835,851.168,0.97,0.75,9.4,0.2216,0.0,0.0,100.0,6.55,0.0,0.0,HAPS,6.747783690489875,3.965171080335908,0.5596157879354227,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_006,168.79,12.496,11.75,-78.853,0.00100197,519.556,1.36,0.52,9.4,0.5626,0.0,0.0,76.125,4.0,0.0,0.0,HAPS,6.254897471124626,2.999145281058789,0.41871033485818504,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
UE_007,80.53,-3.44,-5.631,-86.402,0.02002886,45.342,0.92,10.38,9.4,0.2684,37.3,20.59,15.293,0.35,0.0,0.0,HAPS,3.836048677330557,1.6983437690970717,2.431857428698185,Desert,"UAV,HAPS,SAT (LEO)"
UE_008,57.81,17.47,14.205,-75.566,0.00010087,620.448,0.59,7.53,9.4,0.1927,0.0,0.0,84.719,4.77,0.0,0.0,HAPS,6.432052238906512,3.9962379748662666,2.143589361503588,Maritime,"UAV,HAPS,SAT (LEO)"
UE_009,220.99,10.217,8.896,-81.027,0.00100311,406.921,1.87,0.81,9.4,0.7366,0.0,0.0,66.136,3.13,0.0,0.0,HAPS,6.0110735282049665,2.9986514396537345,0.5933268452777344,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_010,126.05,17.486,15.235,-73.585,0.00010888,663.457,1.13,1.85,9.4,0.4202,0.0,0.0,88.322,5.1,0.0,0.0,HAPS,6.498970165750995,3.9630518838159774,1.0473189942805592,Maritime,"UAV,HAPS,SAT (LEO)"
UE_011,140.38,12.806,9.313,-78.201,0.00101384,422.971,1.11,3.59,9.4,0.4679,0.0,0.0,67.597,3.25,0.0,0.0,HAPS,6.049665056666414,2.9940305777103124,1.5238800240724537,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
UE_012,188.07,-5.84,-8.52,-87.708,0.02000467,24.672,2.01,39.33,9.4,0.6269,18.9,20.2,5.179,0.19,0.0,0.0,HAPS,3.245400903807556,1.6988686083902982,3.697095608885277,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_013,181.73,12.853,11.868,-77.632,0.00102084,524.33,1.73,0.26,9.4,0.6058,0.0,0.0,76.537,4.03,0.0,0.0,HAPS,6.264026636551919,2.9910423207220447,0.23111172096338664,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_014,135.94,21.902,15.856,-71.879,0.00010618,689.551,1.12,6.31,9.4,0.4531,0.0,0.0,90.496,5.3,0.0,0.0,HAPS,6.5374898296439525,3.9739572749046896,1.9892432737616872,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_015,128.64,11.062,9.384,-77.4,0.00100918,425.717,1.26,0.14,9.4,0.4288,0.0,0.0,67.845,3.27,0.0,0.0,HAPS,6.0561210300377875,2.9960313645173278,0.13102826240640408,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_016,116.77,14.248,10.201,-76.599,0.00100446,457.641,1.5,1.57,9.4,0.3892,0.0,0.0,70.704,3.52,0.0,0.0,HAPS,6.128267768957073,2.998067352784177,0.9439058989071284,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_017,28.19,31.173,26.11,-70.665,2.061e-05,1128.028,0.69,0.62,9.4,0.094,0.0,0.0,100.0,8.68,0.0,0.0,HAPS,7.029112364550722,4.6859219871487605,0.4824261492442927,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_018,130.54,-10.682,-11.141,-88.748,0.0200231,13.894,1.03,11.03,9.4,0.4351,29.12,24.34,0.0,0.11,0.0,0.0,HAPS,2.700958447288454,1.6984686836447187,2.4874035299865875,Maritime,"UAV,HAPS,SAT (LEO)"
UE_019,140.57,12.548,6.335,-77.931,0.00101118,312.787,1.12,5.99,9.4,0.4686,0.0,0.0,57.172,2.41,0.0,0.0,HAPS,5.7487144117798525,2.995171528402308,1.944480556245719,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
UE_000,192.12,-13.973,-16.197,-92.638,0.02000116,4.449,1.45,21.39,9.4,0.6404,23.02,26.54,0.0,0.03,0.0,0.0,HAPS,1.6954321056009614,1.69894481596481,3.1086144306106633,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_001,124.6,-12.253,-14.938,-91.225,0.02000841,5.922,0.94,48.03,9.4,0.4153,39.12,33.86,0.0,0.05,0.0,0.0,HAPS,1.9347047452131525,1.6987874218699421,3.892432355663142,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_002,105.22,17.278,13.88,-75.809,0.00010139,606.922,1.22,0.45,9.4,0.3507,0.0,0.0,83.579,4.67,0.0,0.0,HAPS,6.410046584262685,3.994004872661903,0.37156355643248307,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_003,217.78,17.201,16.513,-76.858,0.00010339,717.256,1.54,1.15,9.4,0.7259,0.0,0.0,92.796,5.52,0.0,0.0,HAPS,6.57682605146182,3.9855214604732474,0.7654678421395714,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_004,176.65,14.635,13.279,-77.544,0.00010297,582.059,1.2,1.4,9.4,0.5888,0.0,0.0,81.476,4.48,0.0,0.0,HAPS,6.368288381916154,3.9872892830405333,0.8754687373538999,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
UE_005,66.02,15.047,11.668,-76.027,0.00100178,516.246,0.75,0.35,9.4,0.2201,0.0,0.0,75.838,3.97,0.0,0.0,HAPS,6.248518583391305,2.999227642582658,0.3001045924503381,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_006,168.36,10.139,9.128,-79.735,0.00102076,415.834,1.19,6.74,9.4,0.5612,0.0,0.0,66.949,3.2,0.0,0.0,HAPS,6.032688061008541,2.991076356339733,2.046401687601636,Desert,"UAV,HAPS,SAT (LEO)"
UE_007,80.94,-2.345,-6.852,-87.15,0.02000336,35.202,1.03,26.8,9.4,0.2698,37.3,20.7,11.019,0.27,0.0,0.0,HAPS,3.589114365924361,1.6988970489694253,3.3250360206965914,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_008,57.35,24.651,20.433,-72.779,1.682e-05,884.083,0.69,0.1,9.4,0.1912,0.0,0.0,100.0,6.8,0.0,0.0,HAPS,6.785681425921097,4.774173982717984,0.09531017980432487,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_009,221.13,11.196,8.377,-78.787,0.00100149,387.215,1.64,1.01,9.4,0.7371,0.0,0.0,64.32,2.98,0.0,0.0,HAPS,5.961559309864762,2.9993533823985654,0.6981347220709844,Maritime,"UAV,HAPS,SAT (LEO)"
UE_010,126.54,21.035,18.01,-74.202,0.0001099,780.726,1.19,14.87,9.4,0.4218,0.0,0.0,98.037,6.01,0.0,0.0,HAPS,6.66150429551491,3.9590023036247852,2.7644305345383176,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_011,140.17,14.477,9.401,-78.284,0.00100236,426.349,1.18,0.54,9.4,0.4672,0.0,0.0,67.902,3.28,0.0,0.0,HAPS,6.057601009606949,2.998976272113245,0.43178241642553783,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_012,188.42,-2.151,-3.142,-87.031,0.02000237,74.166,1.53,6.14,9.4,0.6281,18.9,20.24,24.002,0.57,0.0,0.0,HAPS,4.319699001055691,1.698918543467196,1.965712776351493,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_013,181.36,8.943,7.404,-81.608,0.00100446,351.07,1.92,1.8,9.4,0.6045,0.0,0.0,60.914,2.7,0.0,0.0,HAPS,5.863830019463709,2.998067352784177,1.0296194171811581,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
UE_014,136.41,16.626,13.673,-76.862,0.00010418,598.338,1.64,1.04,9.4,0.4547,0.0,0.0,82.854,4.6,0.0,0.0,HAPS,6.395825712762508,3.9822156427346282,0.712949807856125,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_015,129.13,16.326,15.68,-76.778,0.00011374,682.153,1.33,0.1,9.4,0.4304,0.0,0.0,89.881,5.25,0.0,0.0,HAPS,6.526718846196943,3.944086772265542,0.09531017980432487,Maritime,"UAV,HAPS,SAT (LEO)"
UE_016,117.08,11.276,8.525,-79.258,0.00100807,392.819,1.05,3.48,9.4,0.3903,0.0,0.0,64.839,3.02,0.0,0.0,HAPS,5.97589141288268,2.9965093091678057,1.4996230464268938,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
UE_017,27.98,26.12,21.052,-70.901,2.069e-05,910.599,0.53,3.85,9.4,0.0933,0.0,0.0,100.0,7.0,0.0,0.0,HAPS,6.815200200398571,4.6842394883437155,1.5789787049493917,Maritime,"UAV,HAPS,SAT (LEO)"
UE_018,131.01,-11.993,-13.86,-90.435,0.02000042,7.557,1.46,37.36,9.4,0.4367,29.12,24.43,0.0,0.06,0.0,0.0,HAPS,2.146749661435918,1.6989608842259452,3.6470152500152375,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
UE_019,141.03,11.281,9.199,-80.617,0.00101096,418.554,1.03,3.15,9.4,0.4701,0.0,0.0,67.196,3.22,0.0,0.0,HAPS,6.03919224229518,2.995266027088157,1.423108334242607,Maritime,"UAV,HAPS,SAT (LEO)"
UE_000,192.15,-11.095,-13.133,-90.877,0.02000786,8.902,1.86,34.83,9.4,0.6405,23.02,26.55,0.0,0.07,0.0,0.0,HAPS,2.2927367569392314,1.6987993601123146,3.5787855313168624,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
UE_001,124.31,-14.871,-16.851,-91.082,0.02,3.833,1.58,25.39,9.4,0.4144,39.12,33.78,0.0,0.03,0.0,0.0,HAPS,1.575467392862947,1.6989700043143041,3.2729851505152325,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_002,105.7,15.78,11.012,-77.653,0.00100408,489.858,1.16,2.58,9.4,0.3523,0.0,0.0,73.543,3.77,0.0,0.0,HAPS,6.196154880263839,2.998231682999087,1.275362800412609,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
UE_003,217.99,9.812,7.222,-79.811,0.0010139,344.437,1.58,0.42,9.4,0.7266,0.0,0.0,60.277,2.65,0.0,0.0,HAPS,5.844810282152594,2.9940048765169682,0.3506568716131694,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
UE_004,176.51,8.264,5.239,-79.399,0.02000778,275.34,1.77,0.82,9.4,0.5884,0.0,0.0,53.335,2.12,0.0,0.0,HAPS,5.621631991628523,1.698801096611271,0.598836501088704,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_005,65.56,23.758,18.997,-74.902,0.00010269,822.748,0.54,1.56,9.4,0.2185,0.0,0.0,100.0,6.33,0.0,0.0,HAPS,6.713864657892677,3.9884718419132805,0.9400072584914712,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
UE_006,167.93,7.908,6.816,-80.541,0.00100676,329.801,1.76,2.23,9.4,0.5598,0.0,0.0,58.855,2.54,0.0,0.0,HAPS,5.801516986119574,2.9970740474840865,1.172482137234565,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_007,81.34,2.438,0.991,-83.568,0.02001753,152.618,0.61,16.0,9.4,0.2711,37.3,20.8,38.469,1.17,0.0,0.0,HAPS,5.034469001347653,1.6985895119273746,2.833213344056216,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_008,56.89,21.982,18.559,-74.958,0.00010985,804.061,0.65,1.78,9.4,0.1896,0.0,0.0,99.956,6.19,0.0,0.0,HAPS,6.690918050945193,3.959199934789948,1.0224509277025458,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_009,221.27,10.747,7.683,-79.81,0.00100693,361.298,1.97,3.7,9.4,0.7376,0.0,0.0,61.889,2.78,0.0,0.0,HAPS,5.89246707759874,2.9970007193531174,1.547562508716013,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_010,127.03,10.004,6.597,-79.867,0.0010215,322.007,1.37,0.54,9.4,0.4234,0.0,0.0,58.088,2.48,0.0,0.0,HAPS,5.777673994814451,2.99076162860638,0.43178241642553783,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_011,139.96,9.718,7.224,-81.689,0.00100351,344.519,1.58,1.13,9.4,0.4665,0.0,0.0,60.284,2.65,0.0,0.0,HAPS,5.845047634459788,2.998478294967756,0.7561219797213337,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_012,188.78,-8.667,-10.31,-89.541,0.02000049,16.698,1.36,30.01,9.4,0.6293,18.9,20.27,0.0,0.13,0.0,0.0,HAPS,2.8734516388451583,1.6989593642298386,3.4343097331123578,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_013,180.98,12.007,9.433,-78.177,0.00100192,427.602,1.42,1.5,9.4,0.6033,0.0,0.0,68.015,3.29,0.0,0.0,HAPS,6.060528749384165,2.9991669536297167,0.9162907318741551,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_014,136.88,18.822,15.08,-74.744,0.00010003,656.95,1.28,1.64,9.4,0.4563,0.0,0.0,87.779,5.05,0.0,0.0,HAPS,6.489128940596149,3.9998697268531305,0.9707789171582248,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_015,129.63,10.964,7.112,-79.402,0.00100481,340.447,1.24,1.48,9.4,0.4321,0.0,0.0,59.891,2.62,0.0,0.0,HAPS,5.833192469309048,2.9979160509979037,0.9082585601768908,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_016,117.4,14.662,13.173,-77.311,0.000101,577.7,1.17,0.35,9.4,0.3913,0.0,0.0,81.106,4.44,0.0,0.0,HAPS,6.360784208579793,3.995678621917412,0.3001045924503381,Desert,"UAV,HAPS,SAT (LEO)"
UE_017,27.78,37.83,34.28,-63.498,2.36e-05,1480.465,0.36,0.19,9.4,0.0926,0.0,0.0,100.0,11.39,0.0,0.0,HAPS,7.300786742029861,4.627087978627586,0.17395330712343804,Maritime,"UAV,HAPS,SAT (LEO)"
UE_018,131.48,-15.164,-15.733,-92.818,0.02000156,4.944,1.63,17.16,9.4,0.4383,29.12,24.51,0.0,0.04,0.0,0.0,HAPS,1.7823823074154581,1.6989361306657724,2.8992213731731473,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_019,141.49,9.553,5.223,-79.819,0.02000828,274.833,1.19,0.12,9.4,0.4716,0.0,0.0,53.282,2.11,0.0,0.0,HAPS,5.619795610123163,1.6987902436067046,0.11332868530700317,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_000,192.18,-19.432,-21.873,-94.071,0.02001222,1.214,1.43,38.7,9.4,0.6406,23.02,26.55,0.0,0.01,0.0,0.0,HAPS,0.7948008342864451,1.698704731418494,3.681351187693145,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_001,124.02,-20.649,-22.95,-94.922,0.02000016,0.949,1.52,10.6,9.4,0.4134,39.12,33.7,0.0,0.01,0.0,0.0,HAPS,0.6673164205254238,1.6989665299723464,2.451005098112319,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_002,106.19,12.634,10.243,-77.828,0.00100194,459.297,0.83,0.7,9.4,0.354,0.0,0.0,70.851,3.53,0.0,0.0,HAPS,6.131871933313363,2.9991582844715623,0.5306282510621704,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_003,218.19,11.03,8.328,-79.0,0.00101042,385.358,1.49,0.37,9.4,0.7273,0.0,0.0,64.148,2.96,0.0,0.0,HAPS,5.956764400778389,2.995498065621807,0.31481073984003355,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
UE_004,176.36,11.49,9.971,-81.512,0.00100208,448.59,1.21,4.0,9.4,0.5879,0.0,0.0,69.899,3.45,0.0,0.0,HAPS,6.108336056339242,2.9990976052093745,1.6094379124341003,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
UE_005,65.09,23.935,19.655,-71.951,0.00010991,850.84,1.12,2.14,9.4,0.217,0.0,0.0,100.0,6.54,0.0,0.0,HAPS,6.747398715766693,3.958962788181607,1.144222799920162,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_006,167.49,12.415,10.337,-77.522,0.00101159,463.001,1.15,0.91,9.4,0.5583,0.0,0.0,71.179,3.56,0.0,0.0,HAPS,6.139886707396347,2.9949954720638785,0.6471032420585384,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
UE_007,81.75,-4.076,-8.44,-88.332,0.02000362,25.105,0.59,36.44,9.4,0.2725,37.3,20.9,5.461,0.19,0.0,0.0,HAPS,3.262126866862516,1.698891404126186,3.622739651609391,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_008,56.42,19.744,16.339,-73.996,0.0001149,709.909,0.58,3.15,9.4,0.1881,0.0,0.0,92.187,5.46,0.0,0.0,HAPS,6.56654443286374,3.9396799675319545,1.423108334242607,Maritime,"UAV,HAPS,SAT (LEO)"
UE_009,221.4,0.588,-0.127,-84.57,0.02001417,127.284,2.16,20.55,9.4,0.738,0.0,0.0,34.557,0.98,0.0,0.0,HAPS,4.854246556128647,1.6986624156243222,3.070375816549757,Desert,"UAV,HAPS,SAT (LEO)"
UE_010,127.53,12.981,12.4,-78.824,0.00010453,545.97,1.33,0.61,9.4,0.4251,0.0,0.0,78.398,4.2,0.0,0.0,HAPS,6.304393956311014,3.9807590454494135,0.4762341789963716,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_011,139.74,12.872,8.66,-80.333,0.00101026,397.935,0.99,7.96,9.4,0.4658,0.0,0.0,65.311,3.06,0.0,0.0,HAPS,5.988798496350863,2.9955668415954206,2.192770226986839,Maritime,"UAV,HAPS,SAT (LEO)"
UE_012,189.13,-10.174,-14.633,-89.993,0.02000974,6.345,1.67,15.43,9.4,0.6304,18.9,20.31,0.0,0.05,0.0,0.0,HAPS,1.9940198096258406,1.6987585543855073,2.799108932049177,Maritime,"UAV,HAPS,SAT (LEO)"
UE_013,180.6,13.133,11.283,-79.777,0.00101228,500.738,1.5,5.13,9.4,0.602,0.0,0.0,74.492,3.85,0.0,0.0,HAPS,6.218078071097474,2.9946993431585365,1.81319474994812,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_014,137.34,14.047,9.434,-77.473,0.00100301,427.641,1.25,0.2,9.4,0.4578,0.0,0.0,68.019,3.29,0.0,0.0,HAPS,6.060619738753637,2.9986947366132215,0.18232155679395465,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_015,130.13,20.976,17.37,-74.742,0.00010314,753.532,1.57,2.07,9.4,0.4338,0.0,0.0,95.795,5.8,0.0,0.0,HAPS,6.626097689502037,3.986572868718576,1.1216775615991057,Maritime,"UAV,HAPS,SAT (LEO)"
UE_016,117.72,8.152,6.429,-82.834,0.00100802,316.095,1.05,0.48,9.4,0.3924,0.0,0.0,57.502,2.43,0.0,0.0,HAPS,5.759201413523424,2.996530850591133,0.3920420877760237,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_017,27.58,28.033,24.151,-70.137,1.31e-05,1043.672,0.45,0.32,9.4,0.0919,0.0,0.0,100.0,8.03,0.0,0.0,HAPS,6.95145823953157,4.882728671191987,0.2776317365982795,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_018,131.96,-9.768,-11.229,-90.577,0.02002244,13.624,1.4,25.71,9.4,0.4399,29.12,24.6,0.0,0.1,0.0,0.0,HAPS,2.6826640147117944,1.6984829990645165,3.2850380271218693,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
UE_019,141.94,9.534,7.51,-77.729,0.00102207,354.939,1.44,0.1,9.4,0.4731,0.0,0.0,61.284,2.73,0.0,0.0,HAPS,5.874759367855624,2.9905193585976577,0.09531017980432487,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_000,192.21,-11.595,-14.907,-88.908,0.02001904,5.963,1.32,45.93,9.4,0.6407,23.02,26.55,0.0,0.05,0.0,0.0,HAPS,1.9406104159604096,1.6985567526441518,3.8486571298063263,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_001,123.72,-23.05,-25.063,-95.771,0.02000739,0.584,0.85,31.8,9.4,0.4124,39.12,33.62,0.0,0.0,0.0,0.0,HAPS,0.4599532933922341,1.698809562143115,3.490428515390098,Desert,"UAV,HAPS,SAT (LEO)"
UE_002,106.68,14.78,10.276,-80.2,0.00101119,460.585,1.12,2.35,9.4,0.3556,0.0,0.0,70.965,3.54,0.0,0.0,HAPS,6.13466621899865,2.99516723349602,1.208960345836975,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_003,218.39,5.487,3.842,-83.669,0.02000696,230.744,1.86,30.59,9.4,0.728,0.0,0.0,48.448,1.77,0.0,0.0,HAPS,5.445633314143176,1.6988188961259094,3.4528406148139936,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_004,176.22,2.239,-0.403,-82.881,0.02000212,121.498,1.35,41.55,9.4,0.5874,0.0,0.0,33.589,0.93,0.0,0.0,HAPS,4.80809470332089,1.6989239715389186,3.750679855019383,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
UE_005,64.62,23.658,19.685,-73.437,0.00011493,852.095,1.01,2.39,9.4,0.2154,0.0,0.0,100.0,6.55,0.0,0.0,HAPS,6.7488709129198625,3.939566589518486,1.220829921392359,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_006,167.05,10.639,6.673,-80.287,0.00100576,324.712,1.91,5.41,9.4,0.5568,0.0,0.0,58.355,2.5,0.0,0.0,HAPS,5.786013555324691,2.9975056402307065,1.8578592709325787,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
UE_007,82.15,-7.38,-11.479,-88.12,0.02000755,12.889,0.61,46.16,9.4,0.2738,37.3,21.01,0.0,0.1,0.0,0.0,HAPS,2.631097159934082,1.6988060890844472,3.85354607566917,Highway,"NR_5G,UAV,HAPS,SAT (LEO)"
UE_008,55.96,18.803,13.391,-75.343,0.00011716,586.671,0.78,0.15,9.4,0.1865,0.0,0.0,81.867,4.51,0.0,0.0,HAPS,6.376167267497243,3.9312206332835897,0.1397619423751587,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_009,221.52,15.164,12.686,-76.882,0.0001026,557.683,1.92,0.2,9.4,0.7384,0.0,0.0,79.401,4.29,0.0,0.0,HAPS,6.325582228223396,3.988852634991313,0.18232155679395465,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_010,128.02,7.024,4.523,-80.969,0.02001662,252.023,1.44,42.29,9.4,0.4267,0.0,0.0,50.831,1.94,0.0,0.0,HAPS,5.533480393686449,1.6986092554702539,3.7679216614538893,Desert,"UAV,HAPS,SAT (LEO)"
UE_011,139.51,10.434,6.941,-78.159,0.00100311,334.277,0.97,0.72,9.4,0.465,0.0,0.0,59.292,2.57,0.0,0.0,HAPS,5.814957055831616,2.9986514396537345,0.5423242908253617,Desert,"UAV,HAPS,SAT (LEO)"
UE_012,189.48,-7.009,-9.557,-88.837,0.02000101,19.699,1.68,24.4,9.4,0.6316,18.9,20.35,1.551,0.15,0.0,0.0,HAPS,3.0300853899256537,1.6989480729967301,3.2347491740244907,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_013,180.21,7.729,3.425,-81.74,0.0200021,218.163,1.87,17.89,9.4,0.6007,0.0,0.0,46.986,1.68,0.0,0.0,HAPS,5.389815745205839,1.6989244057875874,2.9386326815134183,Urban,"NR_5G,WiFi,UAV,HAPS,SAT (LEO)"
UE_014,137.81,11.488,5.783,-80.047,0.02001749,293.679,1.11,2.5,9.4,0.4594,0.0,0.0,55.24,2.26,0.0,0.0,HAPS,5.685886628297249,1.698590379756554,1.252762968495368,Rural,"NR_5G,WiFi,HAPS,SAT (LEO),UAV"
UE_015,130.62,14.651,13.086,-75.95,0.000102,574.097,1.16,0.1,9.4,0.4354,0.0,0.0,80.799,4.42,0.0,0.0,HAPS,6.354538722222013,3.9913998239802932,0.09531017980432487,Desert,"UAV,HAPS,SAT (LEO)"
UE_016,118.05,12.45,8.94,-79.116,0.00100971,408.624,1.39,0.94,9.4,0.3935,0.0,0.0,66.292,3.14,0.0,0.0,HAPS,6.0152396657587515,2.995803342108511,0.6626879730752367,Maritime,"UAV,HAPS,SAT (LEO)"
