UE_ID,distance_km,SNR_dB,SINR_dB,RSSI_dBm,BER,Throughput_Mbps,Latency_ms,Packet_Loss_pct,Doppler_Hz,Propagation_Delay_ms,Rain_Rate_mmhr,Rain_Fade_dB,Link_Quality_Index,Spectral_Efficiency_bps_hz,network_type,Log_Throughput_Mbps,Log_BER,Log_Packet_Loss_pct
UE_001771,0.0103,56.99,55.504,-38.01,5.8e-09,0.0,1.5,0.3468,15.8902,3.4e-05,0,0,77.9601,11.584653,WiFi6_2.4GHz,0.0,8.236497134532403,0.29773140830478234
UE_001772,0.0084,39.68,35.8904,-55.32,4.7e-09,0.0,1.5,0.2019,4.0605,2.8e-05,0,0,82.9886,11.553899,WiFi6_2.4GHz,0.0,8.327809748811747,0.18390363797660608
UE_001773,0.0055,29.52,26.8357,-65.48,9.4482e-06,0.0,1.5,0.415,15.0554,1.8e-05,0,0,64.2768,7.87374,WiFi6_2.4GHz,0.0,5.024650876162712,0.34712953109520095
UE_001774,0.0015,29.88,26.9236,-65.12,7.3975e-06,0.0,1.5,0.4189,3.217,5e-06,0,0,70.8041,7.678842,WiFi6_2.4GHz,0.0,5.130914967459056,0.34988192353113057
UE_001775,0.0046,34.61,33.0262,-60.39,9.047e-06,0.0,1.5,0.0338,-4.2568,1.5e-05,0,0,73.9515,10.363851,WiFi6_2.4GHz,0.0,5.043495361679051,0.03324133377980188
UE_001776,0.0039,40.12,36.6926,-54.88,7e-10,0.0,1.5,0.004,-0.4843,1.3e-05,0,0,74.2952,11.589805,WiFi6_2.4GHz,0.0,9.154281982033341,0.003992021269537453
UE_001777,0.0066,50.31,46.3233,-44.69,1e-09,0.0,1.5,0.2143,-8.4542,2.2e-05,0,0,79.8345,11.64991,WiFi6_2.4GHz,0.0,8.99956592252068,0.19416777907763622
UE_001778,0.0014,26.97,25.0161,-68.03,1.223e-06,0.0,1.5,0.1972,11.7717,5e-06,0,0,69.6786,7.42763,WiFi6_2.4GHz,0.0,5.912573187857987,0.1799854969964068
UE_001779,0.008,32.38,30.1615,-62.62,3.1919e-06,0.0,1.5,0.0691,1.9495,2.7e-05,0,0,70.95,10.329854,WiFi6_2.4GHz,0.0,5.495950587189877,0.06681717303731714
UE_001780,0.0038,44.31,40.8922,-50.69,1.8e-09,0.0,1.5,0.1744,-13.7792,1.3e-05,0,0,77.3959,12.127868,WiFi6_2.4GHz,0.0,8.744486287180466,0.1607573788781141
UE_001781,0.0088,69.33,66.6912,-25.67,7e-09,0.0,1.5,0.3034,5.6648,2.9e-05,0,0,75.3403,11.846164,WiFi6_2.4GHz,0.0,8.154839922348055,0.26497623491614297
UE_001782,0.0098,19.39,17.3476,-75.61,0.0004724708,0.0,1.5,1.4549,-8.1305,3.3e-05,0,0,59.3019,5.007097,WiFi6_2.4GHz,0.0,3.3256250260042735,0.8980860272193087
UE_001783,0.0084,53.7,50.7861,-41.3,8.4e-09,0.0,1.5,0.1535,11.3889,2.8e-05,0,0,77.9435,11.835385,WiFi6_2.4GHz,0.0,8.075669015291322,0.1428007986316713
UE_001784,0.0088,34.28,28.4884,-60.72,2.1434e-06,0.0,1.5,0.3437,-6.6966,2.9e-05,0,0,74.6088,10.394524,WiFi6_2.4GHz,0.0,5.668896571004121,0.295427002899227
UE_001785,0.0043,35.79,32.1601,-59.21,3.8e-09,0.0,1.5079,0.1576,-10.2017,1.4e-05,0,0,77.2468,11.380212,WiFi6_2.4GHz,0.0,8.420102130396897,0.14634889633513704
UE_001786,0.0079,23.12,21.3575,-71.88,0.0001668013,0.0,1.5,1.0722,-12.4428,2.6e-05,0,0,63.7554,5.490977,WiFi6_2.4GHz,0.0,3.777800566318679,0.7286108448355144
UE_001787,0.0055,68.97,67.8759,-26.03,7.4e-09,0.0,1.5,0.385,-14.9296,1.8e-05,0,0,78.1918,11.516595,WiFi6_2.4GHz,0.0,8.130709595790602,0.32570013963930183
UE_001788,0.0035,25.75,24.3921,-69.25,9.255e-07,0.0,1.5,0.1599,12.4512,1.2e-05,0,0,65.4921,6.995281,WiFi6_2.4GHz,0.0,6.033623107657434,0.14833379450569348
UE_001789,0.004,44.97,41.4573,-50.03,7.6e-09,0.0,1.5,0.1259,1.7747,1.3e-05,0,0,79.3508,11.637518,WiFi6_2.4GHz,0.0,8.119129267467576,0.1185827158269478
UE_001790,0.0017,39.3,37.5777,-55.7,0.0,0.0,1.5,0.1619,-7.9854,6e-06,0,0,77.0695,11.696945,WiFi6_2.4GHz,0.0,12.0,0.15005659620667913
UE_001791,0.0024,20.17,15.3887,-74.83,0.0002756008,0.0,1.5,1.0947,-4.2214,8e-06,0,0,57.4074,5.058305,WiFi6_2.4GHz,0.0,3.559719524538815,0.7394103450295835
UE_001792,0.011,12.98,10.4927,-82.02,0.0457052433,0.0,1.5,5.3362,5.0743,3.7e-05,0,0,53.5494,2.490449,WiFi6_2.4GHz,0.0,1.3400339748520358,1.8462792196705056
UE_001793,0.0103,63.32,60.9594,-31.68,5e-10,0.0,1.5,0.446,10.3175,3.4e-05,0,0,76.4795,11.766226,WiFi6_2.4GHz,0.0,9.300162274132754,0.3688011237365729
UE_001794,0.0041,43.24,41.1011,-51.76,8.2e-09,0.0,1.5,0.2035,-8.3626,1.4e-05,0,0,80.1011,12.000027,WiFi6_2.4GHz,0.0,8.08613318810376,0.18523397824098958
UE_001795,0.0105,20.63,15.3838,-74.37,0.0004568791,0.0,1.5,0.8457,-1.1171,3.5e-05,0,0,61.5256,4.757325,WiFi6_2.4GHz,0.0,3.3401987074027386,0.6128586093311085
UE_001796,0.0049,25.8,19.9643,-69.2,7.9676e-06,0.0,1.5,0.2726,-11.2101,1.6e-05,0,0,62.9818,6.727483,WiFi6_2.4GHz,0.0,5.0986724225558735,0.2410620518165547
UE_001797,0.0087,60.26,58.0582,-34.74,4.7e-09,0.0,1.5,0.0647,2.2193,2.9e-05,0,0,78.5055,11.483561,WiFi6_2.4GHz,0.0,8.327809748811747,0.06269306933842342
UE_001798,0.0046,24.43,20.9618,-70.57,0.0003680449,0.0,1.5,0.9241,-1.1722,1.5e-05,0,0,63.9074,5.314606,WiFi6_2.4GHz,0.0,3.4340991947314263,0.6544583259448336
UE_001799,0.0016,28.64,26.7908,-66.36,6.5148e-06,0.0,1.5,0.3376,-11.9041,5e-06,0,0,67.4822,7.578007,WiFi6_2.4GHz,0.0,5.186098845633951,0.29087696334830015
UE_001800,0.01,47.75,43.8489,-47.25,1e-09,0.0,1.5,0.3569,10.9712,3.3e-05,0,0,79.6787,11.75839,WiFi6_2.4GHz,0.0,8.99956592252068,0.3052026861697701
UE_001801,0.0021,32.07,29.8397,-62.93,7.3229e-06,0.0,1.5,0.1927,2.7912,7e-06,0,0,71.2922,10.731028,WiFi6_2.4GHz,0.0,5.135316837151465,0.1762196446024863
UE_001802,0.0104,78.29,76.4512,-16.71,8e-10,0.0,1.5,0.0796,-14.2355,3.5e-05,0,0,78.4061,11.538161,WiFi6_2.4GHz,0.0,9.096367483915762,0.07659060216171254
UE_001803,0.0087,29.89,26.6437,-65.11,4.3101e-06,0.0,1.5,0.3767,-6.0123,2.9e-05,0,0,69.4789,8.057015,WiFi6_2.4GHz,0.0,5.365512552756036,0.31968933108676045
UE_001804,0.004,22.44,18.8282,-72.56,0.000886895,0.0,1.5,1.0066,-9.9886,1.3e-05,0,0,62.4975,5.187015,WiFi6_2.4GHz,0.0,3.0521277930042454,0.6964417475093753
UE_001805,0.0091,69.45,68.0666,-25.55,4.2e-09,0.0,1.5,0.0586,6.2681,3e-05,0,0,79.2368,12.047162,WiFi6_2.4GHz,0.0,8.376647318462007,0.056947280441750125
UE_001806,0.0066,16.99,15.8908,-78.01,0.0008612146,0.0,1.5,1.6579,4.2724,2.2e-05,0,0,56.9083,3.720147,WiFi6_2.4GHz,0.0,3.0648886157737985,0.9775363373109329
UE_001807,0.0039,51.92,51.1707,-43.08,3.9e-09,0.0,1.5,0.4624,4.1381,1.3e-05,0,0,73.616,11.190907,WiFi6_2.4GHz,0.0,8.408824049688208,0.3800789217177485
UE_001808,0.0106,21.0,18.7651,-74.0,0.0001290425,0.0,1.5,1.5091,9.2528,3.5e-05,0,0,58.6673,5.446249,WiFi6_2.4GHz,0.0,3.889267228384334,0.9199241231065759
UE_001809,0.0021,56.51,53.0309,-38.49,6e-09,0.0,1.5,0.4852,-11.9071,7e-06,0,0,77.9405,11.956536,WiFi6_2.4GHz,0.0,8.221776373233903,0.39554944332078795
UE_001810,0.004,39.46,34.159,-55.54,7e-10,0.0,1.5,0.355,0.794,1.3e-05,0,0,78.5073,11.836663,WiFi6_2.4GHz,0.0,9.154281982033341,0.3038014543316642
UE_001811,0.0109,33.79,29.4906,-61.21,7.0967e-06,0.0,1.5,0.2057,-10.6256,3.6e-05,0,0,74.0544,10.674376,WiFi6_2.4GHz,0.0,5.148943492190526,0.18706031114112806
UE_001812,0.0019,23.58,20.797,-71.42,0.0005592799,0.0,1.5,1.3933,14.4354,6e-06,0,0,65.3355,5.15653,WiFi6_2.4GHz,0.0,3.252370787754956,0.8726731667184319
UE_001813,0.0093,65.04,59.6372,-29.96,4.1e-09,0.0,1.5,0.0232,9.9161,3.1e-05,0,0,79.1601,12.151904,WiFi6_2.4GHz,0.0,8.387110230712516,0.02293497128249588
UE_001814,0.0039,27.01,26.7894,-67.99,3.3792e-06,0.0,1.7254,0.4829,-3.9666,1.3e-05,0,0,67.5147,6.974868,WiFi6_2.4GHz,0.0,5.471185974962409,0.39399962999888627
UE_001815,0.0054,36.31,35.2662,-58.69,8.9e-09,0.0,1.5,0.4373,-14.1971,1.8e-05,0,0,74.3136,11.480955,WiFi6_2.4GHz,0.0,8.050561198963496,0.3627663535750491
UE_001816,0.0063,22.88,21.4349,-72.12,0.0009942021,0.0,1.5,1.9991,6.124,2.1e-05,0,0,62.9269,4.931776,WiFi6_2.4GHz,0.0,3.002525323422183,1.0983122436591077
UE_001817,0.0063,35.01,31.7032,-59.99,4.6e-09,0.0,1.5,0.2399,0.7181,2.1e-05,0,0,75.9528,11.66577,WiFi6_2.4GHz,0.0,8.337147766735203,0.21503073120365931
UE_001818,0.002,69.89,64.2527,-25.11,6.7e-09,0.0,1.5,0.0046,-9.8837,7e-06,0,0,75.7518,11.909862,WiFi6_2.4GHz,0.0,8.173860382064085,0.0045894523338072864
UE_001819,0.004,37.95,35.6768,-57.05,4.8e-09,0.0,1.5,0.193,12.3797,1.3e-05,0,0,76.9883,11.779747,WiFi6_2.4GHz,0.0,8.318668294030834,0.17647114311577905
UE_001820,0.0108,30.18,29.8697,-64.82,9.9058e-06,0.0,1.5,0.3404,-9.6307,3.6e-05,0,0,68.2722,8.093671,WiFi6_2.4GHz,0.0,5.004110400911406,0.2929680768810183
UE_001821,0.0077,30.89,27.018,-64.11,5.414e-06,0.0,1.5,0.1919,7.6498,2.6e-05,0,0,70.9574,7.746214,WiFi6_2.4GHz,0.0,5.266481668348585,0.1755486725065259
UE_001822,0.0031,60.86,58.0163,-34.14,5e-09,0.0,1.5,0.301,-14.3901,1e-05,0,0,79.5806,11.452711,WiFi6_2.4GHz,0.0,8.300943145452333,0.26313319953036823
UE_001823,0.0055,45.61,44.6954,-49.39,6.8e-09,0.0,1.747,0.1408,-5.4507,1.8e-05,0,0,76.6784,11.565635,WiFi6_2.4GHz,0.0,8.167427225153821,0.13172977067789446
UE_001824,0.0081,37.42,34.3767,-57.58,8.4e-09,0.0,1.5,0.2161,13.585,2.7e-05,0,0,75.8981,11.339477,WiFi6_2.4GHz,0.0,8.075669015291322,0.1956490170048168
UE_001825,0.0086,37.41,34.3685,-57.59,2.5e-09,0.0,1.5,0.0546,11.8453,2.9e-05,0,0,74.5684,11.726294,WiFi6_2.4GHz,0.0,8.601886308269497,0.053161548114232356
UE_001826,0.0078,32.14,29.9724,-62.86,1.9743e-06,0.0,1.5,0.073,-14.9206,2.6e-05,0,0,71.9229,10.393208,WiFi6_2.4GHz,0.0,5.704586634506492,0.07045846364856141
UE_001827,0.0105,28.14,24.1734,-66.86,9.3902e-06,0.0,1.5,0.4844,-11.5943,3.5e-05,0,0,67.7121,7.462533,WiFi6_2.4GHz,0.0,5.027325111433933,0.3950106502043055
UE_001828,0.0087,28.79,27.4476,-66.21,3.1459e-06,0.0,1.5,0.287,6.2752,2.9e-05,0,0,68.6111,7.908047,WiFi6_2.4GHz,0.0,5.502254948537341,0.2523139286139896
UE_001829,0.007,9.39,6.4063,-85.61,0.0022198031,0.0,1.5,27.229,-15.7166,2.3e-05,0,0,35.2419,1.497393,WiFi6_2.4GHz,0.0,2.653685546243772,3.340349818329441
UE_001830,0.0065,28.82,24.9381,-66.18,3.6888e-06,0.0,1.5,0.4173,9.3411,2.2e-05,0,0,67.5192,7.915807,WiFi6_2.4GHz,0.0,5.433114773055396,0.34875365319072266
UE_001831,0.0043,45.96,42.9329,-49.04,7.3e-09,0.0,1.5,0.2497,-15.8757,1.4e-05,0,0,73.6336,11.640007,WiFi6_2.4GHz,0.0,8.136617651559213,0.22290352250960094
UE_001832,0.0053,10.66,6.6621,-84.34,0.0103573115,0.0,1.5,2.8569,11.4439,1.8e-05,0,0,48.8296,1.816453,WiFi6_2.4GHz,0.0,1.984752961946684,1.3498637520038022
UE_001833,0.005,82.88,80.7833,-12.12,4.3e-09,0.0,1.5,0.2453,8.973,1.7e-05,0,0,80.0944,11.465686,WiFi6_2.4GHz,0.0,8.366430557445907,0.2193764647449657
UE_001834,0.0073,16.05,12.019,-78.95,0.0005946064,0.0,1.5,1.0597,-14.8594,2.4e-05,0,0,56.5187,3.600406,WiFi6_2.4GHz,0.0,3.225770419880466,0.7225603411282949
UE_001835,0.0077,31.9,28.1422,-63.1,2.8332e-06,0.0,1.5,0.3879,-15.5689,2.6e-05,0,0,68.8551,7.606328,WiFi6_2.4GHz,0.0,5.547722613586056,0.32779181337965707
UE_001836,0.0108,28.7,26.7844,-66.3,5.4376e-06,0.0,1.5,0.2514,8.4491,3.6e-05,0,0,69.3134,8.040689,WiFi6_2.4GHz,0.0,5.264592663217021,0.22426292458212607
UE_001837,0.0097,43.42,38.9918,-51.58,1.6e-09,0.0,1.5,0.1999,-3.6554,3.2e-05,0,0,80.5894,11.847323,WiFi6_2.4GHz,0.0,8.7956086680807,0.18223821998820616
UE_001838,0.0088,44.8,41.671,-50.2,6.1e-09,0.0,1.5,0.3328,15.9219,2.9e-05,0,0,77.8904,11.669758,WiFi6_2.4GHz,0.0,8.214598975007613,0.28728199243044117
UE_001839,0.0051,26.87,22.8955,-68.13,2.896e-07,0.0,1.5,0.3852,-11.3473,1.7e-05,0,0,65.724,6.835113,WiFi6_2.4GHz,0.0,6.538199942841838,0.32584453354612986
UE_001840,0.0029,31.82,28.4265,-63.18,4.3752e-06,0.0,1.5,0.045,-5.22,1e-05,0,0,67.9369,7.752484,WiFi6_2.4GHz,0.0,5.359001990370657,0.04401688541677432
UE_001841,0.0091,68.89,67.0987,-26.11,6e-10,0.0,1.5,0.0053,11.5611,3e-05,0,0,78.3033,11.609917,WiFi6_2.4GHz,0.0,9.22112552799726,0.005286004429237355
UE_001842,0.0074,38.38,35.1857,-56.62,1e-10,0.0,1.8459,0.1903,-14.8905,2.5e-05,0,0,77.7481,11.488247,WiFi6_2.4GHz,0.0,9.995678626217357,0.17420537619169704
UE_001843,0.0109,77.45,72.4992,-17.55,6.9e-09,0.0,1.5,0.2072,9.7062,3.6e-05,0,0,81.2338,11.535585,WiFi6_2.4GHz,0.0,8.161087972594002,0.1883036284715021
UE_001844,0.0102,21.25,20.9205,-73.75,0.0007285286,0.0,1.5,1.0102,-5.0778,3.4e-05,0,0,60.6455,5.228393,WiFi6_2.4GHz,0.0,3.137553393773671,0.6982342196085024
UE_001845,0.0101,15.11,12.8415,-79.89,0.0008203996,0.0,1.5,1.0072,-8.7557,3.4e-05,0,0,55.7293,3.610844,WiFi6_2.4GHz,0.0,3.085974559522029,0.6967407160700755
UE_001846,0.0021,27.73,24.2302,-67.27,3.4763e-06,0.0,1.5,0.1571,-11.1748,7e-06,0,0,69.8542,6.927023,WiFi6_2.4GHz,0.0,5.458882626648142,0.14591687490015473
UE_001847,0.0047,66.21,63.7169,-28.79,0.0,0.0,1.5,0.4534,1.4534,1.6e-05,0,0,76.7098,11.432396,WiFi6_2.4GHz,0.0,12.0,0.3739056392003985
UE_001848,0.0062,22.65,20.7034,-72.35,0.0006435813,0.0,1.5,0.8,14.1813,2.1e-05,0,0,64.7492,4.911555,WiFi6_2.4GHz,0.0,3.191396582644,0.5877866649021191
UE_001849,0.0023,21.59,19.4544,-73.41,0.0001394115,0.0,1.5,0.9081,-8.22,8e-06,0,0,59.6575,5.040473,WiFi6_2.4GHz,0.0,3.8557013968635303,0.646107982554159
UE_001850,0.0011,62.3,58.0724,-32.7,2.6e-09,0.0,1.532,0.2365,8.2919,4e-06,0,0,79.8438,11.682059,WiFi6_2.4GHz,0.0,8.584859647804127,0.21228480797933383
UE_001851,0.0032,26.91,22.8397,-68.09,3.1187e-06,0.0,1.5,0.4073,13.5761,1.1e-05,0,0,66.693,6.719096,WiFi6_2.4GHz,0.0,5.5060262604703825,0.34167297502038496
UE_001852,0.0095,39.03,37.0822,-55.97,8.3e-09,0.0,1.5,0.0453,7.5188,3.2e-05,0,0,77.6753,11.993625,WiFi6_2.4GHz,0.0,8.080869586139386,0.04430392555652441
UE_001853,0.0024,57.41,55.1886,-37.59,4.3e-09,0.0,1.5,0.0692,9.1188,8e-06,0,0,77.5213,12.033714,WiFi6_2.4GHz,0.0,8.366430557445907,0.06691070528262688
UE_001854,0.0076,68.8,66.6357,-26.2,7.3e-09,0.0,1.5,0.0016,11.2042,2.5e-05,0,0,79.2205,11.723247,WiFi6_2.4GHz,0.0,8.136617651559213,0.0015987213636970278
UE_001855,0.0076,13.22,9.6225,-81.78,0.0249367141,0.0,1.5,5.1176,14.0664,2.5e-05,0,0,50.4798,2.24076,WiFi6_2.4GHz,0.0,1.6031607738655103,1.8111698627478785
UE_001856,0.0089,54.8,54.257,-40.2,5e-09,0.0,1.5,0.0255,-2.0841,3e-05,0,0,80.9932,11.615337,WiFi6_2.4GHz,0.0,8.300943145452333,0.025180298530298247
UE_001857,0.0113,64.98,61.8826,-30.02,8.8e-09,0.0,1.5,0.4514,5.5923,3.8e-05,0,0,77.3228,11.679818,WiFi6_2.4GHz,0.0,8.05546797900802,0.37252860786189956
UE_001858,0.0061,34.85,30.5414,-60.15,2.3362e-06,0.0,1.5,0.1169,-2.1577,2e-05,0,0,75.9878,10.307771,WiFi6_2.4GHz,0.0,5.631489794506758,0.11055699056464385
UE_001859,0.006,51.81,49.997,-43.19,3.2e-09,0.0,1.5599,0.2893,-10.6418,2e-05,0,0,79.7343,11.516562,WiFi6_2.4GHz,0.0,8.494714325855867,0.25409943543465485
UE_001860,0.0065,32.68,29.1701,-62.32,4.3408e-06,0.0,1.5,0.2937,8.0514,2.2e-05,0,0,73.8903,10.608433,WiFi6_2.4GHz,0.0,5.36243012353308,0.2575063299417192
UE_001861,0.0071,18.76,16.2992,-76.24,0.0006308612,0.0,1.5,1.025,9.6416,2.4e-05,0,0,57.3366,3.659547,WiFi6_2.4GHz,0.0,3.2000661815966316,0.7055697005585024
UE_001862,0.0071,20.5,19.849,-74.5,0.0002302195,0.0,1.5,1.0491,-12.4453,2.4e-05,0,0,56.6951,4.600921,WiFi6_2.4GHz,0.0,3.63785789174886,0.7174006723606497
UE_001863,0.0026,48.03,44.8441,-46.97,3.9e-09,0.0,1.5,0.3895,1.3675,9e-06,0,0,78.504,11.766911,WiFi6_2.4GHz,0.0,8.408824049688208,0.3289439702004214
UE_001864,0.004,20.99,18.0708,-74.01,0.0005956391,0.0,1.5,0.6505,-2.453,1.3e-05,0,0,63.3613,4.701401,WiFi6_2.4GHz,0.0,3.2250168005250486,0.5010782723111107
UE_001865,0.0094,30.33,27.4742,-64.67,2.763e-06,0.0,1.5,0.1565,15.8613,3.1e-05,0,0,71.2815,7.575082,WiFi6_2.4GHz,0.0,5.558618957901294,0.14539820268935683
UE_001866,0.0026,51.78,48.828,-43.22,9.3e-09,0.0,1.5,0.0354,15.431,9e-06,0,0,76.0999,11.783024,WiFi6_2.4GHz,0.0,8.03147035562516,0.03478782548566393
UE_001867,0.0091,9.93,8.3924,-85.07,0.0456081283,0.0,1.5,22.242,4.0923,3e-05,0,0,38.6839,1.953889,WiFi6_2.4GHz,0.0,1.3409577502810262,3.145960986800682
UE_001868,0.0076,59.59,59.8919,-35.41,1.6e-09,0.0,1.5,0.298,12.0679,2.5e-05,0,0,77.8956,11.889494,WiFi6_2.4GHz,0.0,8.7956086680807,0.26082461828189824
UE_001869,0.0105,63.51,61.9159,-31.49,9.3e-09,0.0,1.5,0.3906,-8.8964,3.5e-05,0,0,75.3125,11.744915,WiFi6_2.4GHz,0.0,8.03147035562516,0.3297353086827804
UE_001870,0.0064,30.14,29.3728,-64.86,9.596e-06,0.0,1.5,0.1642,7.543,2.1e-05,0,0,69.8356,7.711774,WiFi6_2.4GHz,0.0,5.0179097154463435,0.1520341558554981
UE_001871,0.0063,42.59,42.4568,-52.41,6.1e-09,0.0,1.5,0.4674,-15.8091,2.1e-05,0,0,78.3994,11.600434,WiFi6_2.4GHz,0.0,8.214598975007613,0.38349212729775684
UE_001872,0.0035,29.28,26.6795,-65.72,5.015e-07,0.0,1.5,0.0865,-7.0503,1.2e-05,0,0,72.6325,7.644627,WiFi6_2.4GHz,0.0,6.299728196653436,0.08296152071434727
UE_001873,0.0035,21.38,16.8915,-73.62,0.0002248126,0.0,1.5,1.7794,-1.1121,1.2e-05,0,0,59.8556,5.277159,WiFi6_2.4GHz,0.0,3.6481793497248964,1.0222350770703446
UE_001874,0.0036,46.21,44.3609,-48.79,8.5e-09,0.0,1.5,0.1587,-13.3703,1.2e-05,0,0,79.0902,12.216592,WiFi6_2.4GHz,0.0,8.07052998382251,0.1472986870208796
UE_001875,0.0079,60.68,57.915,-34.32,6.5e-09,0.0,1.5,0.4974,-8.8045,2.6e-05,0,0,79.1346,11.795253,WiFi6_2.4GHz,0.0,8.18701983396052,0.4037302708144478
UE_001876,0.0058,33.07,33.1816,-61.93,6.3057e-06,0.0,1.5,0.1702,-13.9606,1.9e-05,0,0,72.3287,10.615378,WiFi6_2.4GHz,0.0,5.200266626218737,0.15717467437199867
UE_001877,0.0106,39.51,37.4361,-55.49,1e-10,0.0,1.5,0.295,-13.1618,3.5e-05,0,0,79.1628,11.417169,WiFi6_2.4GHz,0.0,9.995678626217357,0.25851069515150105
UE_001878,0.01,14.25,10.8487,-80.75,0.0334447102,0.0,1.5,4.1729,8.5537,3.3e-05,0,0,53.1374,1.940638,WiFi6_2.4GHz,0.0,1.4756725628643406,1.6434334596920586
UE_001879,0.0112,55.63,53.0198,-39.37,5.7e-09,0.0,1.5,0.2274,9.228,3.7e-05,0,0,75.1413,11.380023,WiFi6_2.4GHz,0.0,8.244048958995869,0.20489811097285957
UE_001880,0.0046,54.66,53.3218,-40.34,8.7e-09,0.0,1.5,0.3635,-5.8356,1.5e-05,0,0,76.0538,11.613918,WiFi6_2.4GHz,0.0,8.060430831344098,0.31005492330350615
UE_001881,0.0045,18.15,16.7585,-76.85,0.0003335518,0.0,1.5,0.9568,-15.593,1.5e-05,0,0,57.9118,3.577393,WiFi6_2.4GHz,0.0,3.4768367100488726,0.6713104859507708
UE_001882,0.0084,21.99,21.1745,-73.01,0.0004384312,0.0,1.5,1.2059,-4.4924,2.8e-05,0,0,62.3628,5.112103,WiFi6_2.4GHz,0.0,3.358098546813925,0.7911355888881492
UE_001883,0.0011,38.16,36.2031,-56.84,6.6e-09,0.0,1.5,0.4174,8.4817,4e-06,0,0,76.6826,11.640314,WiFi6_2.4GHz,0.0,8.180390267248415,0.3488242073940186
UE_001884,0.0042,32.12,30.907,-62.88,5.5544e-06,0.0,1.5,0.4151,0.6499,1.4e-05,0,0,72.5602,10.774559,WiFi6_2.4GHz,0.0,5.25536276956224,0.3472001999761887
UE_001885,0.0024,65.21,60.6229,-29.79,2.4e-09,0.0,1.5,0.0226,-11.0469,8e-06,0,0,76.9755,11.428197,WiFi6_2.4GHz,0.0,8.619607839942972,0.022348403663761812
UE_001886,0.0021,47.45,46.9385,-47.55,2.5e-09,0.0,1.5,0.3912,-5.5359,7e-06,0,0,76.9843,11.787505,WiFi6_2.4GHz,0.0,8.601886308269497,0.3301666840579362
UE_001887,0.0053,29.47,25.6965,-65.53,4.3197e-06,0.0,1.5,0.1206,-9.1269,1.8e-05,0,0,69.7133,7.916304,WiFi6_2.4GHz,0.0,5.364546313033256,0.11386425614904709
UE_001888,0.0059,32.7,28.0992,-62.3,4.6269e-06,0.0,1.5,0.4813,-6.6099,2e-05,0,0,74.8539,10.269563,WiFi6_2.4GHz,0.0,5.334709792830702,0.3929200806058694
UE_001889,0.006,61.76,58.4889,-33.24,8.9e-09,0.0,1.6079,0.3975,13.2665,2e-05,0,0,79.1838,11.585255,WiFi6_2.4GHz,0.0,8.050561198963496,0.3346849260471172
UE_001890,0.0019,13.28,11.271,-81.72,0.0264396474,0.0,1.5,4.4148,6.2753,6e-06,0,0,52.5224,2.54809,WiFi6_2.4GHz,0.0,1.5777443408967264,1.689135945329494
UE_001891,0.0094,37.64,36.1158,-57.36,7e-10,0.0,1.5,0.4378,-3.9081,3.1e-05,0,0,75.8502,11.617382,WiFi6_2.4GHz,0.0,9.154281982033341,0.36311416756763415
UE_001892,0.0027,37.38,33.0958,-57.62,8e-10,0.0,1.5,0.3295,1.1958,9e-06,0,0,79.3406,11.822299,WiFi6_2.4GHz,0.0,9.096367483915762,0.28480293170093746
UE_001893,0.0061,28.01,24.9592,-66.99,7.3286e-06,0.0,1.5847,0.0164,15.481,2e-05,0,0,65.814,7.394053,WiFi6_2.4GHz,0.0,5.134978922489646,0.01626697246387197
UE_001894,0.0014,64.91,59.6512,-30.09,1.1e-09,0.0,1.5,0.4656,-9.0422,5e-06,0,0,77.0789,11.697311,WiFi6_2.4GHz,0.0,8.958212681028249,0.3822647149377288
UE_001895,0.0033,37.41,33.5706,-57.59,6.1e-09,0.0,1.5,0.1786,13.7713,1.1e-05,0,0,76.1496,11.643136,WiFi6_2.4GHz,0.0,8.214598975007613,0.16432729342167593
UE_001896,0.0022,23.17,21.8851,-71.83,0.0002497014,0.0,1.5,0.9766,-15.8696,7e-06,0,0,59.4854,5.569736,WiFi6_2.4GHz,0.0,3.602579020945159,0.6813781969599465
UE_001897,0.011,34.11,30.1089,-60.89,6.8452e-06,0.0,1.5,0.2638,2.7348,3.7e-05,0,0,71.4326,10.49424,WiFi6_2.4GHz,0.0,5.164613794877073,0.2341230553572178
UE_001898,0.0047,54.97,52.6014,-40.03,9.4e-09,0.0,1.5,0.3409,-4.691,1.6e-05,0,0,77.3039,11.559389,WiFi6_2.4GHz,0.0,8.026825947317027,0.2933410303034593
UE_001899,0.0014,28.52,24.3133,-66.48,1.6672e-06,0.0,1.5,0.3606,1.7815,5e-06,0,0,72.0329,8.083597,WiFi6_2.4GHz,0.0,5.778012037887317,0.30792577892882333
UE_001900,0.0086,85.91,82.8632,-9.09,1.1e-09,0.0,1.6051,0.3032,-0.8884,2.9e-05,0,0,77.0442,11.47875,WiFi6_2.4GHz,0.0,8.958212681028249,0.26482277830569834
UE_001901,0.0078,47.49,45.099,-47.51,8e-10,0.0,1.5,0.0419,-5.0905,2.6e-05,0,0,78.0908,11.755077,WiFi6_2.4GHz,0.0,9.096367483915762,0.04104596943600097
UE_001902,0.0108,21.94,18.0953,-73.06,0.0008333564,0.0,1.5,1.1755,7.4432,3.6e-05,0,0,59.8821,5.190673,WiFi6_2.4GHz,0.0,3.079169224421598,0.7772585231785978
