UE_ID,distance_km,SNR_dB,SINR_dB,RSSI_dBm,BER,Throughput_Mbps,Latency_ms,Packet_Loss_pct,Doppler_Hz,Propagation_Delay_ms,Rain_Rate_mmhr,Rain_Fade_dB,Link_Quality_Index,Spectral_Efficiency_bps_hz,altitude_m,speed_ms,network_type
UE_016,0.6399,40.229,38.018,-50.515,8.07e-06,176.812,1.45,0.59,-105.0,0.0021,0.0,0.0,100.0,12.63,226.5,15.15,UAV
UE_017,0.3137,44.195,39.299,-48.811,5.76e-06,182.771,1.7,0.18,28.2,0.001,0.0,0.0,100.0,13.06,141.5,14.36,UAV
UE_018,1.5139,26.512,24.978,-56.665,3.88e-06,116.231,1.01,2.98,139.4,0.005,0.0,0.0,100.0,8.3,98.9,17.85,UAV
UE_019,0.9301,30.381,27.037,-53.944,2.5e-06,125.779,1.44,1.23,-118.8,0.0031,0.0,0.0,100.0,8.98,112.8,19.54,UAV
UE_000,0.7911,30.701,29.697,-55.531,1.9e-06,138.134,1.33,0.91,-28.1,0.0026,0.0,0.0,100.0,9.87,111.1,15.67,UAV
UE_001,0.9649,41.946,39.346,-49.624,6.67e-06,182.987,1.58,0.24,-116.0,0.0032,0.0,0.0,100.0,13.07,500.0,16.82,UAV
UE_002,2.3,20.578,16.732,-59.794,1.236e-05,78.239,1.5,1.29,-76.9,0.0077,0.0,0.0,93.561,5.59,184.7,19.59,UAV
UE_003,1.2911,30.861,29.286,-53.595,5.92e-06,136.223,1.42,0.26,145.4,0.0043,0.0,0.0,100.0,9.73,203.9,19.61,UAV
UE_004,1.6419,24.426,21.661,-59.772,3.67e-06,100.877,1.17,0.25,-131.5,0.0055,0.0,0.0,100.0,7.21,251.7,17.67,UAV
UE_005,0.4026,43.814,39.666,-48.062,2.75e-06,184.478,1.17,0.56,66.0,0.0013,0.0,0.0,100.0,13.18,186.4,10.39,UAV
UE_006,1.1854,31.174,30.336,-53.978,2.66e-06,141.104,1.58,1.39,103.5,0.004,0.0,0.0,100.0,10.08,290.3,16.96,UAV
UE_007,2.013,23.933,20.349,-59.649,9.69e-06,94.821,1.58,0.48,41.0,0.0067,14.85,0.86,100.0,6.77,246.0,13.59,UAV
UE_008,1.5417,25.425,19.444,-57.326,9.19e-06,90.656,1.18,0.78,118.4,0.0051,0.0,0.0,100.0,6.48,66.4,17.35,UAV
UE_009,0.5108,44.081,43.144,-49.886,1.582e-05,200.652,1.44,0.38,119.2,0.0017,0.0,0.0,100.0,14.33,387.9,17.2,UAV
UE_010,1.4808,26.178,23.018,-57.925,4.39e-06,107.149,1.29,0.59,74.0,0.0049,0.0,0.0,100.0,7.65,187.8,10.63,UAV
UE_011,1.6279,23.842,21.867,-58.504,2.32e-06,101.827,1.42,1.49,90.4,0.0054,40.31,2.57,100.0,7.27,118.9,15.34,UAV
UE_012,1.9692,26.354,23.407,-57.005,3.81e-06,108.952,1.06,1.91,158.5,0.0066,0.0,0.0,100.0,7.78,324.3,19.96,UAV
UE_013,2.1664,24.357,21.143,-59.634,2.731e-05,98.482,1.12,0.2,106.8,0.0072,0.0,0.0,100.0,7.03,445.5,17.88,UAV
UE_014,2.2359,22.569,19.173,-60.333,4.46e-06,89.411,1.43,2.49,-109.7,0.0075,0.0,0.0,100.0,6.39,436.6,18.07,UAV
UE_015,1.0476,29.776,26.294,-55.163,1.681e-05,122.333,1.14,1.65,103.2,0.0035,0.0,0.0,100.0,8.74,106.8,16.78,UAV
UE_016,0.7897,37.913,36.578,-50.78,6.59e-06,170.117,1.04,0.15,-109.4,0.0026,0.0,0.0,100.0,12.15,229.4,15.79,UAV
UE_017,0.2798,48.95,45.739,-47.337,1.105e-05,212.718,1.43,1.57,-22.4,0.0009,0.0,0.0,100.0,15.19,179.3,11.42,UAV
UE_018,1.3586,28.532,25.496,-55.298,8.62e-06,118.633,1.64,1.88,-149.8,0.0045,0.0,0.0,100.0,8.47,94.9,19.18,UAV
UE_019,1.0021,30.139,24.344,-54.892,8.88e-06,113.29,1.05,0.53,68.7,0.0033,0.0,0.0,100.0,8.09,173.2,11.31,UAV
UE_000,0.8736,34.714,33.437,-53.396,2.14e-06,155.512,1.42,1.23,-23.5,0.0029,0.0,0.0,100.0,11.11,99.6,13.07,UAV
UE_001,1.0523,33.265,30.017,-52.491,4.08e-06,139.618,1.74,1.75,80.7,0.0035,0.0,0.0,100.0,9.97,487.6,11.71,UAV
UE_002,2.1905,23.404,20.525,-56.698,1.628e-05,95.635,1.73,0.36,43.4,0.0073,0.0,0.0,100.0,6.83,190.9,11.06,UAV
UE_003,1.3701,28.197,27.118,-55.802,1.07e-06,126.157,1.39,0.54,90.5,0.0046,0.0,0.0,100.0,9.01,190.4,12.21,UAV
UE_004,1.4914,27.53,23.204,-55.678,7.32e-06,108.01,1.62,1.24,134.9,0.005,0.0,0.0,100.0,7.71,260.0,18.12,UAV
UE_005,0.5039,39.354,36.212,-50.637,3.6e-06,168.414,1.52,2.97,84.1,0.0017,0.0,0.0,100.0,12.03,174.5,13.24,UAV
UE_006,1.2972,28.823,27.821,-54.945,2.177e-05,129.419,1.72,0.1,-69.4,0.0043,0.0,0.0,100.0,9.24,311.3,11.37,UAV
UE_007,2.1809,23.275,21.961,-58.323,2.308e-05,102.261,1.32,0.54,-53.3,0.0073,14.85,0.93,100.0,7.3,236.0,17.64,UAV
UE_008,1.4543,26.857,22.056,-56.97,5.47e-06,102.7,1.38,2.89,-76.5,0.0048,0.0,0.0,100.0,7.34,73.3,11.21,UAV
UE_009,0.629,42.238,39.527,-47.151,1.523e-05,183.831,1.4,0.13,117.5,0.0021,0.0,0.0,100.0,13.13,379.4,16.96,UAV
UE_010,1.3103,29.508,27.15,-56.033,1.078e-05,126.304,1.1,2.22,134.0,0.0044,0.0,0.0,100.0,9.02,194.6,19.26,UAV
UE_011,1.4628,26.121,23.012,-57.094,8.87e-06,107.121,1.71,0.66,-108.9,0.0049,40.31,2.31,100.0,7.65,136.9,18.47,UAV
UE_012,1.8788,25.112,21.779,-59.096,1.067e-05,101.423,1.02,1.21,80.6,0.0063,0.0,0.0,100.0,7.24,320.4,10.16,UAV
UE_013,2.0502,23.974,21.889,-58.268,3.48e-06,101.929,1.6,0.1,-70.5,0.0068,0.0,0.0,100.0,7.28,438.3,11.79,UAV
UE_014,2.0511,24.032,22.218,-58.23,8.35e-06,103.45,1.74,0.27,114.5,0.0068,0.0,0.0,100.0,7.39,435.0,18.87,UAV
UE_015,1.2081,24.604,22.656,-56.394,1.147e-05,105.476,1.19,1.14,109.0,0.004,0.0,0.0,100.0,7.53,105.5,17.73,UAV
UE_016,0.9481,32.755,28.768,-52.006,1.065e-05,133.82,1.38,0.52,-113.6,0.0032,0.0,0.0,100.0,9.56,232.4,16.4,UAV
UE_017,0.3575,41.401,37.132,-49.45,1.41e-06,172.694,1.04,0.59,38.0,0.0012,0.0,0.0,100.0,12.34,115.2,19.38,UAV
UE_018,1.4531,32.741,31.417,-54.039,1.156e-05,146.128,1.86,0.44,92.2,0.0048,0.0,0.0,100.0,10.44,97.3,11.8,UAV
UE_019,0.9012,33.58,30.033,-50.606,9.68e-06,139.696,1.32,1.53,-98.9,0.003,0.0,0.0,100.0,9.98,86.3,16.27,UAV
UE_000,0.9443,30.934,29.202,-55.052,1.818e-05,135.836,1.11,0.28,-18.0,0.0031,0.0,0.0,100.0,9.7,90.7,10.05,UAV
UE_001,0.9191,39.626,35.979,-51.473,8.48e-06,167.331,1.33,0.95,-122.3,0.0031,0.0,0.0,100.0,11.95,480.7,15.3,UAV
UE_002,2.0163,23.704,20.496,-59.625,1.158e-05,95.502,1.21,0.23,69.1,0.0067,0.0,0.0,100.0,6.82,200.7,17.61,UAV
UE_003,1.495,27.895,24.89,-55.944,1.363e-05,115.823,1.26,0.71,131.3,0.005,0.0,0.0,100.0,8.27,170.9,17.7,UAV
UE_004,1.5898,25.597,23.733,-57.518,1.474e-05,110.461,1.63,0.48,-88.9,0.0053,0.0,0.0,100.0,7.89,254.5,11.94,UAV
UE_005,0.6748,37.101,33.212,-52.058,4.64e-06,154.47,1.16,0.65,125.0,0.0022,0.0,0.0,100.0,11.03,156.8,19.69,UAV
UE_006,1.4618,26.673,22.766,-56.752,2.311e-05,105.986,1.59,0.77,-102.0,0.0049,0.0,0.0,100.0,7.57,342.1,16.7,UAV
UE_007,2.0584,26.275,23.582,-56.556,1.944e-05,109.761,1.31,0.91,38.8,0.0069,14.85,0.88,100.0,7.84,243.3,12.85,UAV
UE_008,1.5611,26.772,23.804,-55.16,5.8e-06,110.79,1.05,0.7,63.7,0.0052,0.0,0.0,100.0,7.91,129.2,18.05,UAV
UE_009,0.5082,44.994,42.402,-49.342,8.84e-06,197.201,1.16,0.1,-120.6,0.0017,0.0,0.0,100.0,14.09,388.2,17.4,UAV
UE_010,1.1583,28.291,27.989,-55.613,9.51e-06,130.2,1.11,1.07,124.3,0.0039,0.0,0.0,100.0,9.3,201.0,17.85,UAV
UE_011,1.6322,24.514,20.703,-57.192,2.1e-06,96.454,1.54,1.6,111.7,0.0054,40.31,2.58,100.0,6.89,118.5,18.95,UAV
UE_012,1.7627,24.759,22.266,-59.631,1.424e-05,103.673,1.62,0.69,105.3,0.0059,0.0,0.0,100.0,7.41,315.4,13.26,UAV
UE_013,1.9199,27.533,25.04,-57.203,1.24e-06,116.514,1.31,1.56,-79.2,0.0064,0.0,0.0,100.0,8.32,430.1,13.26,UAV
UE_014,2.1586,23.997,19.754,-57.945,2.25e-06,92.083,1.8,1.52,-66.7,0.0072,0.0,0.0,100.0,6.58,436.0,10.98,UAV
UE_015,1.3356,29.527,27.412,-53.475,1.324e-05,127.523,1.43,1.49,84.6,0.0045,0.0,0.0,100.0,9.11,104.5,13.76,UAV
UE_016,0.8046,35.354,31.001,-52.174,2.71e-06,144.192,1.14,0.42,102.8,0.0027,0.0,0.0,100.0,10.3,229.7,14.84,UAV
UE_017,0.28,49.957,46.217,-43.62,2.633e-05,214.944,1.35,0.31,-37.8,0.0009,0.0,0.0,100.0,15.35,178.9,19.28,UAV
UE_018,1.5472,26.565,24.881,-56.133,1.384e-05,115.781,1.58,0.42,88.8,0.0052,0.0,0.0,100.0,8.27,99.7,11.36,UAV
UE_019,1.0258,31.618,28.199,-53.754,1.933e-05,131.176,1.12,0.75,120.1,0.0034,0.0,0.0,100.0,9.37,191.8,19.76,UAV
UE_000,1.0743,30.213,27.323,-55.458,6.93e-06,127.107,1.13,0.87,-30.4,0.0036,0.0,0.0,100.0,9.08,75.7,16.92,UAV
UE_001,0.7677,40.936,38.736,-48.943,1.258e-05,180.153,1.16,1.64,-148.0,0.0026,0.0,0.0,100.0,12.87,472.2,18.52,UAV
UE_002,2.1491,25.129,21.512,-55.809,3.36e-06,100.186,1.56,0.12,-52.8,0.0072,0.0,0.0,100.0,7.16,193.2,13.44,UAV
UE_003,1.6311,24.924,21.323,-56.757,1.21e-06,99.315,1.56,1.66,132.7,0.0054,0.0,0.0,100.0,7.09,151.1,17.9,UAV
UE_004,1.4802,27.238,24.033,-57.745,1.028e-05,111.848,1.78,0.76,82.9,0.0049,0.0,0.0,100.0,7.99,251.9,11.7,UAV
UE_005,0.7744,34.631,31.082,-54.142,2.26e-06,144.571,1.45,0.6,69.0,0.0026,0.0,0.0,100.0,10.33,147.1,10.86,UAV
UE_006,1.2652,31.323,29.694,-54.928,1.353e-05,138.118,1.76,0.36,121.8,0.0042,0.0,0.0,100.0,9.87,305.2,19.96,UAV
UE_007,1.9374,24.253,21.805,-57.062,9.25e-06,101.539,1.68,0.25,38.6,0.0065,14.85,0.82,100.0,7.25,250.6,12.79,UAV
UE_008,1.6424,27.999,24.168,-55.324,1.38e-06,112.476,1.53,0.19,44.0,0.0055,0.0,0.0,100.0,8.03,167.8,12.47,UAV
UE_009,0.6407,43.453,41.635,-47.944,4.13e-06,193.635,1.14,0.67,131.1,0.0021,0.0,0.0,100.0,13.83,378.6,18.92,UAV
UE_010,1.0314,29.783,26.613,-53.756,2.465e-05,123.815,1.04,0.47,109.5,0.0034,44.21,1.81,100.0,8.84,206.5,15.74,UAV
UE_011,1.5003,23.294,21.835,-56.234,1.425e-05,101.682,1.04,0.12,-86.7,0.005,40.31,2.37,100.0,7.26,132.8,14.71,UAV
UE_012,1.6318,25.8,24.095,-57.165,1.93e-06,112.138,1.73,0.18,121.6,0.0054,0.0,0.0,100.0,8.01,309.6,15.31,UAV
UE_013,2.099,25.153,22.477,-58.625,5.4e-06,104.648,1.23,0.27,108.8,0.007,0.0,0.0,100.0,7.47,441.3,18.21,UAV
UE_014,2.3115,24.563,20.531,-56.888,1.006e-05,95.661,1.67,0.46,-94.6,0.0077,0.0,0.0,100.0,6.83,437.3,15.58,UAV
UE_015,1.5193,26.688,22.852,-55.842,1.028e-05,106.383,1.28,0.1,119.9,0.0051,0.0,0.0,100.0,7.6,103.0,19.5,UAV
UE_016,0.9639,31.477,28.672,-54.286,6.11e-06,133.37,1.44,1.04,-114.1,0.0032,0.0,0.0,100.0,9.53,232.7,16.48,UAV
UE_017,0.322,43.046,38.577,-49.706,3.09e-06,179.412,1.77,3.0,25.6,0.0011,0.0,0.0,100.0,12.82,135.8,13.05,UAV
UE_018,1.4037,28.257,25.406,-55.206,2.31e-05,118.215,1.42,0.87,-136.5,0.0047,0.0,0.0,100.0,8.44,96.1,17.47,UAV
UE_019,0.9128,31.928,27.929,-53.766,2.3e-06,129.924,1.37,1.15,-107.7,0.003,0.0,0.0,100.0,9.28,97.2,17.72,UAV
UE_000,1.2223,27.849,25.224,-57.177,8.32e-06,117.37,1.43,0.57,-32.1,0.0041,0.0,0.0,100.0,8.38,59.8,17.9,UAV
UE_001,0.6489,43.184,40.859,-50.03,1.44e-05,190.026,1.07,0.49,-130.5,0.0022,0.0,0.0,100.0,13.57,464.7,16.33,UAV
UE_002,2.3366,24.237,19.132,-56.893,4.81e-06,89.222,1.05,1.13,-74.3,0.0078,0.0,0.0,100.0,6.37,182.7,18.93,UAV
UE_003,1.7451,23.701,22.994,-57.5,7.82e-06,107.041,1.86,0.53,105.8,0.0058,0.0,0.0,100.0,7.65,135.3,14.26,UAV
UE_004,1.3375,27.408,23.813,-55.818,6.77e-06,110.832,1.72,0.21,109.2,0.0045,0.0,0.0,100.0,7.92,248.4,15.42,UAV
UE_005,0.8756,28.174,25.604,-54.915,3.11e-06,119.132,1.67,1.62,68.7,0.0029,0.0,0.0,100.0,8.51,137.4,10.81,UAV
UE_006,1.369,27.71,25.678,-54.232,1.425e-05,119.474,1.62,0.65,-64.4,0.0046,0.0,0.0,100.0,8.53,324.7,10.55,UAV
UE_007,2.1163,22.052,19.477,-60.06,6.02e-06,90.808,1.34,1.11,-57.0,0.0071,14.85,0.9,100.0,6.49,239.9,18.88,UAV
UE_008,1.7555,27.933,22.962,-56.147,6.55e-06,106.89,1.17,0.98,57.1,0.0059,0.0,0.0,100.0,7.63,217.9,16.19,UAV
UE_009,0.529,45.479,42.846,-46.064,1.887e-05,199.264,1.64,0.35,-108.0,0.0018,0.0,0.0,100.0,14.23,386.5,15.59,UAV
UE_010,0.9406,33.572,30.12,-51.319,3.63e-06,140.1,1.22,0.45,83.9,0.0031,44.21,1.64,100.0,10.01,210.8,12.05,UAV
UE_011,1.5999,23.401,18.77,-57.52,7.59e-06,87.561,1.86,0.18,65.6,0.0053,40.31,2.53,100.0,6.25,122.0,11.14,UAV
UE_012,1.5011,27.397,25.982,-56.064,5.8e-06,120.885,1.2,1.03,125.4,0.005,0.0,0.0,100.0,8.63,303.6,15.8,UAV
UE_013,1.9273,26.945,23.322,-55.494,6.21e-06,108.556,1.33,0.11,-104.3,0.0064,0.0,0.0,100.0,7.75,430.6,17.45,UAV
UE_014,2.1871,23.381,18.365,-60.054,1.155e-05,85.703,1.26,1.15,76.9,0.0073,0.0,0.0,99.278,6.12,436.2,12.67,UAV
UE_015,1.6206,26.323,23.592,-57.095,6.06e-06,109.808,1.45,0.37,65.4,0.0054,0.0,0.0,100.0,7.84,102.2,10.63,UAV
UE_016,0.8162,37.405,35.788,-50.031,8.1e-06,166.444,1.64,0.1,105.7,0.0027,0.0,0.0,100.0,11.89,229.9,15.27,UAV
UE_017,0.2782,50.813,47.655,-43.653,2.87e-06,221.629,1.26,0.96,-32.9,0.0009,0.0,0.0,100.0,15.83,191.3,16.78,UAV
UE_018,1.5366,26.708,23.346,-57.33,1.09e-06,108.67,1.86,2.47,126.6,0.0051,0.0,0.0,100.0,7.76,99.4,16.21,UAV
UE_019,1.0284,31.263,27.529,-54.827,1.06e-06,128.065,1.07,2.07,110.0,0.0034,0.0,0.0,100.0,9.15,193.8,18.09,UAV
UE_000,1.3867,28.203,27.382,-56.333,4.12e-06,127.383,1.08,0.36,-34.0,0.0046,0.0,0.0,100.0,9.1,43.1,18.92,UAV
UE_001,0.5409,44.328,39.638,-47.76,5.71e-06,184.346,1.86,1.77,-151.7,0.0018,0.0,0.0,100.0,13.17,456.1,18.98,UAV
UE_002,2.2267,23.439,21.587,-58.374,1.263e-05,100.535,1.64,1.62,43.6,0.0074,0.0,0.0,100.0,7.18,188.8,11.09,UAV
UE_003,1.6256,25.652,23.259,-56.907,1.185e-05,108.265,1.48,1.76,-111.0,0.0054,0.0,0.0,100.0,7.73,151.9,14.96,UAV
UE_004,1.19,25.878,22.896,-55.831,6.27e-06,106.587,1.88,0.26,115.2,0.004,0.0,0.0,100.0,7.61,244.7,16.27,UAV
UE_005,1.0224,33.379,29.859,-53.061,3.91e-06,138.887,1.32,0.75,97.9,0.0034,0.0,0.0,100.0,9.92,123.5,15.41,UAV
UE_006,1.2269,28.927,27.333,-55.52,1.087e-05,127.155,1.27,0.1,88.2,0.0041,0.0,0.0,100.0,9.08,298.1,14.44,UAV
UE_007,2.0154,24.22,22.854,-58.487,2.81e-06,106.393,1.22,0.78,32.1,0.0067,14.85,0.86,100.0,7.6,245.9,10.63,UAV
UE_008,1.901,22.912,19.542,-58.81,6.57e-06,91.108,1.38,0.48,68.7,0.0063,0.0,0.0,100.0,6.51,278.1,19.47,UAV
UE_009,0.4592,44.29,42.391,-48.036,7.23e-06,197.151,1.3,0.1,-107.1,0.0015,0.0,0.0,100.0,14.08,379.4,13.43,UAV
UE_010,0.832,37.264,32.627,-49.432,2.36e-06,151.751,1.76,0.1,110.9,0.0028,44.21,1.44,100.0,10.84,216.5,15.93,UAV
UE_011,1.5439,25.983,21.411,-55.736,1.679e-05,99.721,1.13,0.13,-15.1,0.0051,40.31,2.44,100.0,7.12,143.6,14.45,UAV
UE_012,1.3601,27.673,24.911,-53.577,5.19e-06,115.919,1.24,1.25,142.1,0.0045,0.0,0.0,100.0,8.28,296.9,17.89,UAV
UE_013,2.0733,26.272,24.885,-57.605,2.594e-05,115.797,1.71,0.43,88.7,0.0069,0.0,0.0,100.0,8.27,439.7,14.84,UAV
UE_014,2.2899,23.036,19.618,-58.263,2.67e-06,91.456,1.43,1.57,-63.6,0.0076,0.0,0.0,100.0,6.53,437.1,10.47,UAV
UE_015,1.7324,29.843,27.734,-54.127,1.088e-05,129.018,1.65,0.72,71.7,0.0058,0.0,0.0,100.0,9.22,101.4,11.66,UAV
UE_016,0.9405,30.269,27.962,-55.149,1.29e-05,130.075,1.76,0.69,-89.0,0.0031,0.0,0.0,100.0,9.29,232.3,12.85,UAV
UE_017,0.3228,42.898,38.355,-48.908,1.565e-05,178.38,1.14,0.17,33.2,0.0011,0.0,0.0,100.0,12.74,135.3,16.93,UAV
UE_018,1.4346,30.059,29.206,-56.083,1.268e-05,135.852,1.29,0.33,-96.7,0.0048,0.0,0.0,100.0,9.7,96.9,12.38,UAV
UE_019,0.954,30.729,27.892,-55.356,8.07e-06,129.752,1.17,0.1,-68.5,0.0032,0.0,0.0,100.0,9.27,133.6,11.26,UAV
UE_000,1.2504,31.405,28.635,-53.154,2.85e-06,133.2,1.29,0.3,28.1,0.0042,0.0,0.0,100.0,9.51,56.9,15.62,UAV
UE_001,0.4951,44.347,44.238,-47.033,3.96e-06,205.741,1.49,0.15,-107.4,0.0017,0.0,0.0,100.0,14.7,449.9,13.44,UAV
UE_002,2.1117,24.799,19.673,-58.689,6.61e-06,91.712,1.84,0.4,45.6,0.007,0.0,0.0,100.0,6.55,195.3,11.63,UAV
UE_003,1.7376,27.916,26.755,-55.336,1.84e-06,124.47,1.14,1.07,104.2,0.0058,0.0,0.0,100.0,8.89,136.3,14.05,UAV
UE_004,1.0618,33.859,29.46,-52.274,1.764e-05,137.032,1.01,1.69,103.3,0.0035,0.0,0.0,100.0,9.79,241.4,14.58,UAV
UE_005,1.1901,27.354,22.374,-55.177,1.374e-05,104.172,1.31,0.76,110.4,0.004,0.0,0.0,100.0,7.44,107.9,17.38,UAV
UE_006,1.3948,27.93,27.123,-56.378,1.002e-05,126.181,1.27,2.09,-104.1,0.0046,0.0,0.0,100.0,9.01,329.5,17.05,UAV
UE_007,2.2004,21.549,19.413,-57.951,2.574e-05,90.514,1.53,0.12,-58.7,0.0073,14.85,0.94,100.0,6.47,234.9,19.44,UAV
UE_008,1.9907,22.41,19.241,-57.923,4.27e-06,89.724,1.83,0.9,40.5,0.0066,0.0,0.0,100.0,6.41,313.6,11.47,UAV
UE_009,0.4206,48.74,44.515,-45.403,1.87e-06,207.026,1.66,0.23,-115.0,0.0014,0.0,0.0,100.0,14.79,371.9,14.42,UAV
UE_010,0.7274,37.213,34.414,-50.863,2.2e-06,160.058,1.5,0.97,132.3,0.0024,44.21,1.24,100.0,11.43,223.2,19.0,UAV
UE_011,1.5035,20.626,15.483,-60.828,0.00010216,72.568,1.77,0.51,-13.6,0.005,40.31,2.37,89.189,5.18,163.2,13.08,UAV
UE_012,1.4734,29.942,27.355,-56.472,7.38e-06,127.256,1.06,2.06,-114.8,0.0049,0.0,0.0,100.0,9.09,302.3,14.46,UAV
UE_013,1.9119,25.878,24.325,-56.588,3.18e-06,113.202,1.21,1.0,-98.1,0.0064,0.0,0.0,100.0,8.09,429.6,16.41,UAV
UE_014,2.1001,26.598,21.724,-56.813,5.53e-06,101.168,1.03,0.42,117.5,0.007,0.0,0.0,100.0,7.23,435.4,19.36,UAV
UE_015,1.8808,25.991,23.111,-55.915,1.784e-05,107.579,1.62,2.21,94.6,0.0063,0.0,0.0,100.0,7.68,100.3,15.38,UAV
UE_016,0.8353,37.269,33.469,-51.675,2.92e-06,155.662,1.18,1.58,75.3,0.0028,0.0,0.0,100.0,11.12,230.3,10.87,UAV
UE_017,0.28,50.156,44.056,-46.645,3.4e-06,204.893,1.85,1.94,-25.9,0.0009,0.0,0.0,100.0,14.64,178.9,13.18,UAV
UE_018,1.5932,26.199,24.068,-56.608,1.98e-05,112.012,1.14,0.42,149.1,0.0053,0.0,0.0,100.0,8.0,100.8,19.08,UAV
UE_019,1.0799,29.279,25.881,-56.43,1.64e-05,120.418,1.34,0.77,112.7,0.0036,0.0,0.0,100.0,8.6,232.6,18.54,UAV
UE_000,1.3621,27.109,26.63,-56.314,9.85e-06,123.89,1.89,0.48,-23.1,0.0045,0.0,0.0,100.0,8.85,45.5,12.85,UAV
UE_001,0.4892,47.765,44.902,-46.476,2.145e-05,208.827,1.66,0.3,-149.8,0.0016,0.0,0.0,100.0,14.92,441.4,18.74,UAV
UE_002,2.2546,25.181,21.722,-56.79,4.76e-06,101.156,1.74,1.16,-56.7,0.0075,0.0,0.0,100.0,7.23,187.3,14.44,UAV
UE_003,1.6346,28.672,25.879,-55.5,3.25e-06,120.409,1.88,0.61,-95.6,0.0054,0.0,0.0,100.0,8.6,150.6,12.89,UAV
UE_004,0.9414,32.902,28.607,-54.736,6.79e-06,133.07,1.13,0.1,100.8,0.0031,0.0,0.0,100.0,9.51,238.2,14.24,UAV
UE_005,1.3447,31.135,25.361,-52.804,2.85e-06,118.006,1.2,0.46,100.8,0.0045,0.0,0.0,100.0,8.43,93.6,15.87,UAV
UE_006,1.2496,27.803,26.46,-54.664,1.477e-05,123.105,1.9,0.1,90.0,0.0042,0.0,0.0,100.0,8.79,302.3,14.75,UAV
UE_007,2.0987,24.753,22.267,-58.741,2.264e-05,103.678,1.69,1.52,32.2,0.007,14.85,0.89,100.0,7.41,240.9,10.66,UAV
UE_008,2.078,23.466,20.422,-57.083,1.265e-05,95.158,1.84,0.66,38.4,0.0069,0.0,0.0,100.0,6.8,347.3,10.88,UAV
UE_009,0.429,45.53,42.651,-46.936,7.35e-06,198.356,1.64,3.0,-112.8,0.0014,0.0,0.0,100.0,14.17,364.4,14.15,UAV
UE_010,0.6653,38.362,34.652,-52.934,5.24e-06,161.163,1.17,1.59,122.2,0.0022,44.21,1.12,100.0,11.51,229.4,17.55,UAV
UE_011,1.4722,22.858,20.178,-57.379,4.03e-06,94.033,1.05,0.3,-14.4,0.0049,40.31,2.31,100.0,6.72,183.9,13.82,UAV
UE_012,1.3313,30.32,29.507,-55.656,1.254e-05,137.252,1.28,1.44,145.0,0.0044,0.0,0.0,100.0,9.8,295.4,18.26,UAV
UE_013,2.0653,23.498,21.645,-58.966,1.55e-06,100.804,1.04,0.19,93.2,0.0069,0.0,0.0,100.0,7.2,439.2,15.59,UAV
UE_014,2.1983,22.779,18.749,-58.123,8.67e-06,87.465,1.88,2.3,-60.9,0.0073,0.0,0.0,100.0,6.25,436.3,10.02,UAV
UE_015,2.0588,25.189,23.347,-55.27,1.262e-05,108.675,1.6,3.0,112.8,0.0069,0.0,0.0,100.0,7.76,98.9,18.34,UAV
UE_016,1.0188,30.356,27.438,-54.337,3.67e-06,127.641,1.45,1.27,-131.1,0.0034,0.0,0.0,100.0,9.12,233.8,18.93,UAV
UE_017,0.343,46.859,43.722,-47.799,1.049e-05,203.34,1.11,0.82,33.1,0.0011,0.0,0.0,100.0,14.52,123.1,16.88,UAV
UE_018,1.4862,25.857,24.193,-56.555,1.345e-05,112.591,1.07,0.11,-99.8,0.005,0.0,0.0,100.0,8.04,98.2,12.77,UAV
UE_019,0.9609,32.367,28.854,-53.958,2.154e-05,134.216,1.52,2.27,-106.1,0.0032,0.0,0.0,100.0,9.59,139.4,17.46,UAV
UE_000,1.2008,28.513,25.163,-54.323,6.92e-06,117.088,1.44,1.86,33.5,0.004,0.0,0.0,100.0,8.36,62.1,18.68,UAV
UE_001,0.5426,44.299,41.368,-48.862,4.28e-06,192.393,1.46,0.99,-135.4,0.0018,0.0,0.0,100.0,13.74,433.6,16.94,UAV
UE_002,2.0987,23.966,20.088,-58.516,7.69e-06,93.618,1.16,0.45,61.8,0.007,0.0,0.0,100.0,6.69,196.0,15.75,UAV
UE_003,1.719,25.048,24.9,-58.195,1.97e-06,115.869,1.8,0.41,78.5,0.0057,0.0,0.0,100.0,8.28,138.9,10.59,UAV
UE_004,0.8504,36.641,33.773,-53.283,1.915e-05,157.077,1.25,0.97,80.4,0.0028,0.0,0.0,100.0,11.22,235.6,11.35,UAV
UE_005,1.4836,29.583,25.301,-56.095,3.5e-06,117.727,1.33,0.79,90.2,0.0049,0.0,0.0,100.0,8.41,80.8,14.2,UAV
UE_006,1.3766,28.212,24.846,-54.836,1.82e-06,115.616,1.85,0.5,-78.7,0.0046,0.0,0.0,100.0,8.26,326.1,12.9,UAV
UE_007,1.9552,22.869,19.105,-58.643,1.88e-06,89.101,1.18,0.44,45.7,0.0065,14.85,0.83,100.0,6.36,249.5,15.14,UAV
UE_008,2.1678,25.05,20.402,-59.631,4.71e-06,95.066,1.5,0.36,38.6,0.0072,0.0,0.0,100.0,6.79,381.2,10.95,UAV
UE_009,0.5049,45.12,44.271,-46.889,4.03e-06,205.89,1.62,1.86,-149.3,0.0017,0.0,0.0,100.0,14.71,354.6,18.72,UAV
